family,dataset,regime,config_id,pool_size,metric_cutoff,query_id,pair_name,pair_family,unrepaired_ndcg,repaired_ndcg,delta_ndcg,graph_is_cyclic,repair_applied,solver_status,solver_proven_optimal,solver_time_s,removed_weight,n_edges_removed,top_k_membership_changed,top_k_order_changed,full_ranking_changed,reused_from
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,d6b56cc6e05300426b6194dd3f6a38720678827e,copeland_graph,graph,0.15101961822780524,0.2741708125981702,0.12315119437036498,True,True,optimal,True,0.3475613594055176,3.7316482169836593,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,d6b56cc6e05300426b6194dd3f6a38720678827e,balance_graph,graph,0.15101961822780524,0.15101961822780524,0.0,True,True,optimal,True,0.3475613594055176,3.7316482169836593,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,d6b56cc6e05300426b6194dd3f6a38720678827e,markov_graph,graph,0.29007579773858083,0.2811463015585058,-0.008929496180075047,True,True,optimal,True,0.3475613594055176,3.7316482169836593,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,d6b56cc6e05300426b6194dd3f6a38720678827e,copeland_hybrid,hybrid,0.2856436410275446,0.29127873064148246,0.0056350896139378825,True,True,optimal,True,0.3475613594055176,3.7316482169836593,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,d6b56cc6e05300426b6194dd3f6a38720678827e,balance_hybrid,hybrid,0.29127873064148246,0.29127873064148246,0.0,True,True,optimal,True,0.3475613594055176,3.7316482169836593,,False,False,False,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,df39e24c3cc21dc4c79995ec2b424a37dac999c7,copeland_graph,graph,1.0,1.0,0.0,True,True,optimal,True,0.46695590019226074,5.950635287278298,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,df39e24c3cc21dc4c79995ec2b424a37dac999c7,balance_graph,graph,1.0,1.0,0.0,True,True,optimal,True,0.46695590019226074,5.950635287278298,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,df39e24c3cc21dc4c79995ec2b424a37dac999c7,markov_graph,graph,1.0,1.0,0.0,True,True,optimal,True,0.46695590019226074,5.950635287278298,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,df39e24c3cc21dc4c79995ec2b424a37dac999c7,copeland_hybrid,hybrid,1.0,1.0,0.0,True,True,optimal,True,0.46695590019226074,5.950635287278298,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,df39e24c3cc21dc4c79995ec2b424a37dac999c7,balance_hybrid,hybrid,1.0,1.0,0.0,True,True,optimal,True,0.46695590019226074,5.950635287278298,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,74bd4761b373447079c6e5cd31832c00fab2fa77,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3079226016998291,0.737666098549277,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,74bd4761b373447079c6e5cd31832c00fab2fa77,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3079226016998291,0.737666098549277,,False,False,False,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,74bd4761b373447079c6e5cd31832c00fab2fa77,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3079226016998291,0.737666098549277,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,74bd4761b373447079c6e5cd31832c00fab2fa77,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3079226016998291,0.737666098549277,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,74bd4761b373447079c6e5cd31832c00fab2fa77,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3079226016998291,0.737666098549277,,False,False,False,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,ddbf21ca1de9617894b15d45787a27557f02a494,copeland_graph,graph,0.15642624200758548,0.15642624200758548,0.0,True,True,optimal,True,0.30765342712402344,6.547108497375673,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,ddbf21ca1de9617894b15d45787a27557f02a494,balance_graph,graph,0.13565197343244778,0.13565197343244778,0.0,True,True,optimal,True,0.30765342712402344,6.547108497375673,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,ddbf21ca1de9617894b15d45787a27557f02a494,markov_graph,graph,0.13565197343244778,0.0,-0.13565197343244778,True,True,optimal,True,0.30765342712402344,6.547108497375673,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,ddbf21ca1de9617894b15d45787a27557f02a494,copeland_hybrid,hybrid,0.15642624200758548,0.15642624200758548,0.0,True,True,optimal,True,0.30765342712402344,6.547108497375673,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,ddbf21ca1de9617894b15d45787a27557f02a494,balance_hybrid,hybrid,0.15642624200758548,0.15642624200758548,0.0,True,True,optimal,True,0.30765342712402344,6.547108497375673,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,f754cab548f2c209ea7d932084ef768b92b27614,copeland_graph,graph,0.43734888382569426,0.2960819109658652,-0.14126697285982903,True,True,optimal,True,0.3463094234466553,2.4413056730712217,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,f754cab548f2c209ea7d932084ef768b92b27614,balance_graph,graph,0.37590633587120725,0.37590633587120725,0.0,True,True,optimal,True,0.3463094234466553,2.4413056730712217,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,f754cab548f2c209ea7d932084ef768b92b27614,markov_graph,graph,0.18154179253735267,0.18154179253735267,0.0,True,True,optimal,True,0.3463094234466553,2.4413056730712217,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,f754cab548f2c209ea7d932084ef768b92b27614,copeland_hybrid,hybrid,0.5988943393645153,0.5988943393645153,0.0,True,True,optimal,True,0.3463094234466553,2.4413056730712217,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,f754cab548f2c209ea7d932084ef768b92b27614,balance_hybrid,hybrid,0.6112833214150002,0.6112833214150002,0.0,True,True,optimal,True,0.3463094234466553,2.4413056730712217,,False,False,False,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,373f76633cc1f6c7a421e31c989842021a52fca4,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3488931655883789,16.99996166485413,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,373f76633cc1f6c7a421e31c989842021a52fca4,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3488931655883789,16.99996166485413,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,373f76633cc1f6c7a421e31c989842021a52fca4,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3488931655883789,16.99996166485413,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,373f76633cc1f6c7a421e31c989842021a52fca4,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3488931655883789,16.99996166485413,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,373f76633cc1f6c7a421e31c989842021a52fca4,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3488931655883789,16.99996166485413,,False,False,False,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,01d208b33561362f7714f714d3bc4a1f7aa1637c,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.31113672256469727,5.379156673606983,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,01d208b33561362f7714f714d3bc4a1f7aa1637c,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.31113672256469727,5.379156673606983,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,01d208b33561362f7714f714d3bc4a1f7aa1637c,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.31113672256469727,5.379156673606983,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,01d208b33561362f7714f714d3bc4a1f7aa1637c,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.31113672256469727,5.379156673606983,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,01d208b33561362f7714f714d3bc4a1f7aa1637c,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.31113672256469727,5.379156673606983,,False,False,False,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,f365ce3e68cb3795887e93baf5fed5d783b3904e,copeland_graph,graph,0.6131471927654584,0.6131471927654584,0.0,False,False,optimal,True,0.0,0.0,,False,False,False,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,f365ce3e68cb3795887e93baf5fed5d783b3904e,balance_graph,graph,0.6131471927654584,0.6131471927654584,0.0,False,False,optimal,True,0.0,0.0,,False,False,False,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,f365ce3e68cb3795887e93baf5fed5d783b3904e,markov_graph,graph,0.6131471927654584,0.6131471927654584,0.0,False,False,optimal,True,0.0,0.0,,False,False,False,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,f365ce3e68cb3795887e93baf5fed5d783b3904e,copeland_hybrid,hybrid,0.38685280723454163,0.38685280723454163,0.0,False,False,optimal,True,0.0,0.0,,False,False,False,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,f365ce3e68cb3795887e93baf5fed5d783b3904e,balance_hybrid,hybrid,0.38685280723454163,0.38685280723454163,0.0,False,False,optimal,True,0.0,0.0,,False,False,False,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,28e0707528f78fecb26fe7f003d94f6a5de32b98,copeland_graph,graph,0.2890648263178879,0.2890648263178879,0.0,True,True,optimal,True,0.30807948112487793,6.024577463771359,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,28e0707528f78fecb26fe7f003d94f6a5de32b98,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.30807948112487793,6.024577463771359,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,28e0707528f78fecb26fe7f003d94f6a5de32b98,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.30807948112487793,6.024577463771359,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,28e0707528f78fecb26fe7f003d94f6a5de32b98,copeland_hybrid,hybrid,0.31546487678572877,0.31546487678572877,0.0,True,True,optimal,True,0.30807948112487793,6.024577463771359,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,28e0707528f78fecb26fe7f003d94f6a5de32b98,balance_hybrid,hybrid,0.31546487678572877,0.31546487678572877,0.0,True,True,optimal,True,0.30807948112487793,6.024577463771359,,False,False,False,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,fa8042d025895e22af2d9df3ffb9f67438610fcc,copeland_graph,graph,0.3903800499921017,0.3903800499921017,0.0,True,True,optimal,True,0.344773530960083,13.202765500871926,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,fa8042d025895e22af2d9df3ffb9f67438610fcc,balance_graph,graph,0.28097267762005274,0.16812753627111746,-0.11284514134893528,True,True,optimal,True,0.344773530960083,13.202765500871926,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,fa8042d025895e22af2d9df3ffb9f67438610fcc,markov_graph,graph,0.2856436410275446,0.16812753627111746,-0.11751610475642713,True,True,optimal,True,0.344773530960083,13.202765500871926,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,fa8042d025895e22af2d9df3ffb9f67438610fcc,copeland_hybrid,hybrid,0.5654495432396527,0.5654495432396527,0.0,True,True,optimal,True,0.344773530960083,13.202765500871926,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,fa8042d025895e22af2d9df3ffb9f67438610fcc,balance_hybrid,hybrid,0.5654495432396527,0.5654495432396527,0.0,True,True,optimal,True,0.344773530960083,13.202765500871926,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,ae2b67d03512dd0f13a68636d1d7f83cc889318a,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.34821367263793945,5.537382949179928,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,ae2b67d03512dd0f13a68636d1d7f83cc889318a,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.34821367263793945,5.537382949179928,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,ae2b67d03512dd0f13a68636d1d7f83cc889318a,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.34821367263793945,5.537382949179928,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,ae2b67d03512dd0f13a68636d1d7f83cc889318a,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.34821367263793945,5.537382949179928,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,ae2b67d03512dd0f13a68636d1d7f83cc889318a,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.34821367263793945,5.537382949179928,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,b8397b4418bb1d576210d9a39d44725d6ffb2a44,copeland_graph,graph,1.0,0.6309297535714575,-0.36907024642854247,True,True,optimal,True,0.3092472553253174,14.291245911513322,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,b8397b4418bb1d576210d9a39d44725d6ffb2a44,balance_graph,graph,0.6309297535714575,0.6309297535714575,0.0,True,True,optimal,True,0.3092472553253174,14.291245911513322,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,b8397b4418bb1d576210d9a39d44725d6ffb2a44,markov_graph,graph,1.0,1.0,0.0,True,True,optimal,True,0.3092472553253174,14.291245911513322,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,b8397b4418bb1d576210d9a39d44725d6ffb2a44,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3092472553253174,14.291245911513322,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,b8397b4418bb1d576210d9a39d44725d6ffb2a44,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3092472553253174,14.291245911513322,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,ebf4ef0701e6f6c2050e5bed0be54fd4d8a1d991,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.31303834915161133,2.991519791825538,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,ebf4ef0701e6f6c2050e5bed0be54fd4d8a1d991,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.31303834915161133,2.991519791825538,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,ebf4ef0701e6f6c2050e5bed0be54fd4d8a1d991,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.31303834915161133,2.991519791825538,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,ebf4ef0701e6f6c2050e5bed0be54fd4d8a1d991,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.31303834915161133,2.991519791825538,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,ebf4ef0701e6f6c2050e5bed0be54fd4d8a1d991,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.31303834915161133,2.991519791825538,,False,False,False,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,af441a4f1b754ad9b3a4401e8361ad9b66786778,copeland_graph,graph,0.591176585485452,0.591176585485452,0.0,True,True,optimal,True,0.34875035285949707,4.327201954728729,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,af441a4f1b754ad9b3a4401e8361ad9b66786778,balance_graph,graph,0.6981697178527159,0.6932739806083636,-0.004895737244352216,True,True,optimal,True,0.34875035285949707,4.327201954728729,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,af441a4f1b754ad9b3a4401e8361ad9b66786778,markov_graph,graph,0.7042299872433241,0.7042299872433241,0.0,True,True,optimal,True,0.34875035285949707,4.327201954728729,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,af441a4f1b754ad9b3a4401e8361ad9b66786778,copeland_hybrid,hybrid,0.591176585485452,0.591176585485452,0.0,True,True,optimal,True,0.34875035285949707,4.327201954728729,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,af441a4f1b754ad9b3a4401e8361ad9b66786778,balance_hybrid,hybrid,0.591176585485452,0.591176585485452,0.0,True,True,optimal,True,0.34875035285949707,4.327201954728729,,False,False,False,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,8bb3a478db8951f42198a885d7245d58036ba55c,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.34842896461486816,10.59730881361602,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,8bb3a478db8951f42198a885d7245d58036ba55c,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.34842896461486816,10.59730881361602,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,8bb3a478db8951f42198a885d7245d58036ba55c,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.34842896461486816,10.59730881361602,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,8bb3a478db8951f42198a885d7245d58036ba55c,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.34842896461486816,10.59730881361602,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,8bb3a478db8951f42198a885d7245d58036ba55c,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.34842896461486816,10.59730881361602,,False,False,False,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,9e76a700f03ef476b964b27e23c071163e44c232,copeland_graph,graph,0.5603421391276531,0.5926568948615111,0.032314755733858,True,True,optimal,True,0.31053829193115234,7.339439492641665,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,9e76a700f03ef476b964b27e23c071163e44c232,balance_graph,graph,0.8268261278669169,0.8268261278669169,0.0,True,True,optimal,True,0.31053829193115234,7.339439492641665,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,9e76a700f03ef476b964b27e23c071163e44c232,markov_graph,graph,0.8268261278669169,0.8268261278669169,0.0,True,True,optimal,True,0.31053829193115234,7.339439492641665,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,9e76a700f03ef476b964b27e23c071163e44c232,copeland_hybrid,hybrid,0.8268261278669169,0.72878684203556,-0.0980392858313569,True,True,optimal,True,0.31053829193115234,7.339439492641665,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,9e76a700f03ef476b964b27e23c071163e44c232,balance_hybrid,hybrid,0.8268261278669169,0.8268261278669169,0.0,True,True,optimal,True,0.31053829193115234,7.339439492641665,,False,False,False,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,43da9037d50745002195abb864243ecc75d4b040,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.31582164764404297,17.154151418232964,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,43da9037d50745002195abb864243ecc75d4b040,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.31582164764404297,17.154151418232964,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,43da9037d50745002195abb864243ecc75d4b040,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.31582164764404297,17.154151418232964,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,43da9037d50745002195abb864243ecc75d4b040,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.31582164764404297,17.154151418232964,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,43da9037d50745002195abb864243ecc75d4b040,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.31582164764404297,17.154151418232964,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,b21951a276dd940e052676b06e193f65fdc297f9,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3528783321380615,9.21401252616951,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,b21951a276dd940e052676b06e193f65fdc297f9,balance_graph,graph,0.3562071871080222,0.3562071871080222,0.0,True,True,optimal,True,0.3528783321380615,9.21401252616951,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,b21951a276dd940e052676b06e193f65fdc297f9,markov_graph,graph,0.5,0.5,0.0,True,True,optimal,True,0.3528783321380615,9.21401252616951,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,b21951a276dd940e052676b06e193f65fdc297f9,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3528783321380615,9.21401252616951,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,b21951a276dd940e052676b06e193f65fdc297f9,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3528783321380615,9.21401252616951,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3488943576812744,6.537170702246143,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,balance_graph,graph,0.2890648263178879,0.2890648263178879,0.0,True,True,optimal,True,0.3488943576812744,6.537170702246143,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,markov_graph,graph,0.5,0.5,0.0,True,True,optimal,True,0.3488943576812744,6.537170702246143,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3488943576812744,6.537170702246143,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3488943576812744,6.537170702246143,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,399acab2bee6eccbfffe4a2ce688b6b1075e9c5e,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.310321569442749,0.706642013808795,,False,False,False,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,399acab2bee6eccbfffe4a2ce688b6b1075e9c5e,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.310321569442749,0.706642013808795,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,399acab2bee6eccbfffe4a2ce688b6b1075e9c5e,markov_graph,graph,0.2890648263178879,0.2890648263178879,0.0,True,True,optimal,True,0.310321569442749,0.706642013808795,,False,False,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,399acab2bee6eccbfffe4a2ce688b6b1075e9c5e,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.310321569442749,0.706642013808795,,False,False,False,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,399acab2bee6eccbfffe4a2ce688b6b1075e9c5e,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.310321569442749,0.706642013808795,,False,False,False,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,4649e3279edf653135f1f31da3e242ba451a93de,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3149607181549072,17.508721049130045,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,4649e3279edf653135f1f31da3e242ba451a93de,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3149607181549072,17.508721049130045,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,4649e3279edf653135f1f31da3e242ba451a93de,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.3149607181549072,17.508721049130045,,False,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,4649e3279edf653135f1f31da3e242ba451a93de,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3149607181549072,17.508721049130045,,True,True,True,task1_pool_cutoff_exact
larger_pool,scidocs,ms1,pool50_ndcg10,50,10,4649e3279edf653135f1f31da3e242ba451a93de,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.3149607181549072,17.508721049130045,,False,False,False,task1_pool_cutoff_exact
