dataset,query_id,method,n_candidates,is_cyclic,n_fas_removed,ndcg_at_k,map_at_k,precision_at_k,recall_at_k,backward_edge_weight,pairwise_inconsistency
scidocs,2747421989619d293c05b0b82a547009128ebadb,bt_from_llm,20,True,86,0.512057,0.262157,0.25,1.0,70.0,70
scidocs,2747421989619d293c05b0b82a547009128ebadb,win_rate_from_llm,20,True,86,0.512057,0.262157,0.25,1.0,72.0,72
scidocs,2747421989619d293c05b0b82a547009128ebadb,markov_from_llm,20,True,86,0.591998,0.333761,0.25,1.0,75.0,75
scidocs,2747421989619d293c05b0b82a547009128ebadb,tournament_sort_from_llm,20,True,86,0.558548,0.315904,0.25,1.0,62.0,62
scidocs,2747421989619d293c05b0b82a547009128ebadb,greedy_fas_topological,20,True,86,0.405319,0.164724,0.25,1.0,73.0,73
scidocs,2747421989619d293c05b0b82a547009128ebadb,greedy_fas_weighted_balance,20,True,86,0.401657,0.162301,0.25,1.0,87.0,87
scidocs,2747421989619d293c05b0b82a547009128ebadb,greedy_fas_copeland,20,True,86,0.401657,0.162301,0.25,1.0,87.0,87
scidocs,2747421989619d293c05b0b82a547009128ebadb,hybrid_rrf_repaired_copeland_a03,20,True,86,0.470896,0.223249,0.25,1.0,72.0,72
scidocs,2747421989619d293c05b0b82a547009128ebadb,hybrid_rrf_unrepaired_copeland_a03,20,True,86,0.512057,0.262157,0.25,1.0,72.0,72
scidocs,2747421989619d293c05b0b82a547009128ebadb,hybrid_rrf_repaired_balance_a03,20,True,86,0.470896,0.223249,0.25,1.0,72.0,72
scidocs,2747421989619d293c05b0b82a547009128ebadb,hybrid_rrf_unrepaired_balance_a03,20,True,86,0.512057,0.262157,0.25,1.0,72.0,72
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,llm_pairwise_copeland,20,True,93,0.724701,0.445426,0.25,1.0,61.0,61
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,bt_from_llm,20,True,93,0.724701,0.445426,0.25,1.0,62.0,62
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,win_rate_from_llm,20,True,93,0.724701,0.445426,0.25,1.0,61.0,61
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,markov_from_llm,20,True,93,0.725565,0.440837,0.25,1.0,70.0,70
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,tournament_sort_from_llm,20,True,93,0.609761,0.39859,0.25,1.0,66.0,66
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,greedy_fas_topological,20,True,93,0.399843,0.161468,0.25,1.0,81.0,81
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,greedy_fas_weighted_balance,20,True,93,0.414906,0.168968,0.25,1.0,82.0,82
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,greedy_fas_copeland,20,True,93,0.414906,0.168968,0.25,1.0,82.0,82
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,hybrid_rrf_repaired_copeland_a03,20,True,93,0.560006,0.289262,0.25,1.0,63.0,63
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,hybrid_rrf_unrepaired_copeland_a03,20,True,93,0.724701,0.445426,0.25,1.0,61.0,61
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,hybrid_rrf_repaired_balance_a03,20,True,93,0.560006,0.289262,0.25,1.0,63.0,63
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,hybrid_rrf_unrepaired_balance_a03,20,True,93,0.724701,0.445426,0.25,1.0,61.0,61
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,llm_pairwise_copeland,20,True,81,0.450618,0.204003,0.25,1.0,81.0,81
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,bt_from_llm,20,True,81,0.450618,0.204003,0.25,1.0,81.0,81
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,win_rate_from_llm,20,True,81,0.450618,0.204003,0.25,1.0,81.0,81
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,markov_from_llm,20,True,81,0.425214,0.18351,0.25,1.0,81.0,81
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,tournament_sort_from_llm,20,True,81,0.449872,0.218484,0.25,1.0,65.0,65
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,greedy_fas_topological,20,True,81,0.399843,0.161468,0.25,1.0,69.0,69
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,greedy_fas_weighted_balance,20,True,81,0.399843,0.161468,0.25,1.0,80.0,80
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,greedy_fas_copeland,20,True,81,0.399843,0.161468,0.25,1.0,80.0,80
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,hybrid_rrf_repaired_copeland_a03,20,True,81,0.42528,0.178627,0.25,1.0,80.0,80
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,hybrid_rrf_unrepaired_copeland_a03,20,True,81,0.450618,0.204003,0.25,1.0,81.0,81
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,hybrid_rrf_repaired_balance_a03,20,True,81,0.42528,0.178627,0.25,1.0,80.0,80
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,hybrid_rrf_unrepaired_balance_a03,20,True,81,0.450618,0.204003,0.25,1.0,81.0,81
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,llm_pairwise_copeland,20,True,93,0.573427,0.328824,0.25,1.0,63.0,63
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,bt_from_llm,20,True,93,0.573427,0.328824,0.25,1.0,64.0,64
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,win_rate_from_llm,20,True,93,0.573427,0.328824,0.25,1.0,63.0,63
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,markov_from_llm,20,True,93,0.516955,0.265489,0.25,1.0,66.0,66
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,tournament_sort_from_llm,20,True,93,0.469727,0.231706,0.25,1.0,57.0,57
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,greedy_fas_topological,20,True,93,0.399843,0.161468,0.25,1.0,86.0,86
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,greedy_fas_weighted_balance,20,True,93,0.403678,0.163254,0.25,1.0,85.0,85
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,greedy_fas_copeland,20,True,93,0.403678,0.163254,0.25,1.0,85.0,85
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,hybrid_rrf_repaired_copeland_a03,20,True,93,0.491866,0.242698,0.25,1.0,67.0,67
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,hybrid_rrf_unrepaired_copeland_a03,20,True,93,0.573427,0.328824,0.25,1.0,63.0,63
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,hybrid_rrf_repaired_balance_a03,20,True,93,0.491866,0.242698,0.25,1.0,67.0,67
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,hybrid_rrf_unrepaired_balance_a03,20,True,93,0.573427,0.328824,0.25,1.0,63.0,63
