dataset,pool_label,pool_size,metric_cutoff,construction,regime,query_id,n_edges,density,mutual_pair_count,is_cyclic,n_edges_removed,removed_weight,copeland_ndcg_unrepaired,copeland_ndcg_repaired,copeland_ndcg_delta,balance_ndcg_unrepaired,balance_ndcg_repaired,balance_ndcg_delta
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5abc0a5d5542993f40c73c64,323,0.2714285714285714,0,False,0,0.0,0.9197207891481876,0.9197207891481876,0.0,0.6934264036172708,0.6934264036172708,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5a7cc50e554299452d57ba3e,365,0.3067226890756303,0,False,0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5abf63f15542997ec76fd3ea,279,0.23445378151260504,0,False,0,0.0,0.48381288316677695,0.48381288316677695,0.0,0.5714285040141098,0.5714285040141098,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5a8ef2a75542995a26add583,131,0.11008403361344538,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5a80721b554299485f5985ef,267,0.22436974789915967,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5ab51dae5542991779162d82,185,0.15546218487394958,0,False,0,0.0,0.6934264036172708,0.6934264036172708,0.0,0.9197207891481876,0.9197207891481876,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5a7571135542992d0ec05f98,61,0.05126050420168067,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5a7a0e1e5542990783324e1a,263,0.22100840336134453,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5a74106b55429979e288289e,228,0.1915966386554622,0,False,0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5a79311755429970f5fffe67,274,0.23025210084033612,0,True,9,1.7533146900768233,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5ab2d3df554299194fa9352c,301,0.2529411764705882,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5a760ab65542994ccc918697,181,0.15210084033613444,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5a7d54165542995f4f402256,322,0.27058823529411763,0,False,0,0.0,0.7977228895450266,0.7977228895450266,0.0,0.8175295903539445,0.8175295903539445,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5ab859a955429934fafe6d7b,226,0.1899159663865546,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5add61d65542995b365fab21,266,0.2235294117647059,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5abbf698554299114383a0b5,351,0.2949579831932773,0,True,6,1.2697988950676857,0.6131471927654584,0.6131471927654584,0.0,0.6131471927654584,0.6131471927654584,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5ab84bf555429916710eb01f,240,0.20168067226890757,0,False,0,0.0,0.6131471927654584,0.6131471927654584,0.0,0.6131471927654584,0.6131471927654584,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5ab96ab755429970cfb8eacd,300,0.25210084033613445,0,False,0,0.0,0.8175295903539445,0.8175295903539445,0.0,0.8315546295836225,0.8315546295836225,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5a8a43eb5542996c9b8d5e82,165,0.13865546218487396,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5a7320565542991f9a20c61d,144,0.12100840336134454,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5a8b20335542996c9b8d5fb3,441,0.37058823529411766,0,False,0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5a85fb085542994775f606de,288,0.24201680672268908,0,False,0,0.0,0.6309297535714575,0.6309297535714575,0.0,0.6309297535714575,0.6309297535714575,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5a8f4c8d554299458435d5a3,103,0.0865546218487395,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5a80840f554299485f59863b,172,0.14453781512605043,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5ae7ba7a5542993210983f12,266,0.2235294117647059,0,False,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3562071871080222,0.3562071871080222,0.0
hotpotqa,task1_larger,35,10,post_pool_minmax,ms1_drop_mutual,5ac2acff55429921a00ab02b,264,0.2218487394957983,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a8c7595554299585d9e36b6,93,0.07815126050420168,0,False,0,0.0,0.5,0.5,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a85ea095542994775f606a8,83,0.06974789915966387,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5adbf0a255429947ff17385a,128,0.10756302521008404,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a8e3ea95542995a26add48d,48,0.040336134453781515,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a85b2d95542997b5ce40028,27,0.0226890756302521,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a87ab905542996e4f3088c1,100,0.08403361344537816,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a7bbb64554299042af8f7cc,101,0.08487394957983194,0,False,0,0.0,0.6309297535714575,0.6309297535714575,0.0,0.6309297535714575,0.6309297535714575,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a7166395542994082a3e814,106,0.08907563025210084,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a877e5d5542993e715abf7d,103,0.0865546218487395,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5ab3b0bf5542992ade7c6e39,142,0.11932773109243698,0,False,0,0.0,0.43067655807339306,0.43067655807339306,0.0,0.6309297535714575,0.6309297535714575,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5ab56e32554299637185c594,182,0.15294117647058825,0,False,0,0.0,0.9197207891481876,0.9197207891481876,0.0,0.9197207891481876,0.9197207891481876,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5ab6d09255429954757d337d,138,0.11596638655462185,0,False,0,0.0,0.23719771276929622,0.23719771276929622,0.0,0.23719771276929622,0.23719771276929622,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a75e05c55429976ec32bc5f,89,0.07478991596638655,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5ab3e45655429976abd1bcd4,182,0.15294117647058825,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5ae0d4c9554299603e418468,92,0.0773109243697479,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a8133725542995ce29dcbdb,183,0.15378151260504203,0,False,0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5ae6050f55429929b0807a5e,105,0.08823529411764706,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5adddccd5542997dc7907069,190,0.15966386554621848,0,False,0,0.0,0.6131471927654584,0.6131471927654584,0.0,0.6131471927654584,0.6131471927654584,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5ae22b8d554299234fd0440f,185,0.15546218487394958,0,False,0,0.0,0.5012658353418871,0.5012658353418871,0.0,0.5437713091520254,0.5437713091520254,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a722b8655429971e9dc9329,147,0.12352941176470589,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5adf37a95542995ec70e8f97,246,0.20672268907563024,0,False,0,0.0,0.5,0.5,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5abd259d55429924427fcf1a,35,0.029411764705882353,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a828c8355429966c78a6a50,124,0.10420168067226891,0,False,0,0.0,0.8772153153380493,0.8772153153380493,0.0,0.8772153153380493,0.8772153153380493,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a8a3e745542996c9b8d5e70,132,0.11092436974789915,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5ac23ff0554299636651994d,67,0.05630252100840336,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5ae0361155429925eb1afc2c,152,0.12773109243697478,0,False,0,0.0,0.6934264036172708,0.6934264036172708,0.0,0.6934264036172708,0.6934264036172708,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5abc0a5d5542993f40c73c64,190,0.15966386554621848,0,False,0,0.0,0.6934264036172708,0.6934264036172708,0.0,0.6934264036172708,0.6934264036172708,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a7cc50e554299452d57ba3e,195,0.1638655462184874,0,False,0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5abf63f15542997ec76fd3ea,132,0.11092436974789915,0,False,0,0.0,0.3065735963827292,0.3065735963827292,0.0,0.38685280723454163,0.38685280723454163,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a8ef2a75542995a26add583,78,0.06554621848739496,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a80721b554299485f5985ef,175,0.14705882352941177,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5ab51dae5542991779162d82,106,0.08907563025210084,0,False,0,0.0,0.9197207891481876,0.9197207891481876,0.0,0.9197207891481876,0.9197207891481876,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a7571135542992d0ec05f98,31,0.026050420168067228,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a7a0e1e5542990783324e1a,110,0.09243697478991597,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a74106b55429979e288289e,94,0.07899159663865546,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a79311755429970f5fffe67,63,0.052941176470588235,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5ab2d3df554299194fa9352c,94,0.07899159663865546,0,False,0,0.0,0.9197207891481876,0.9197207891481876,0.0,0.9197207891481876,0.9197207891481876,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a760ab65542994ccc918697,94,0.07899159663865546,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a7d54165542995f4f402256,202,0.16974789915966387,0,False,0,0.0,0.8175295903539445,0.8175295903539445,0.0,0.8315546295836225,0.8315546295836225,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5ab859a955429934fafe6d7b,49,0.041176470588235294,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5add61d65542995b365fab21,92,0.0773109243697479,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5abbf698554299114383a0b5,176,0.14789915966386555,0,False,0,0.0,0.6131471927654584,0.6131471927654584,0.0,0.6131471927654584,0.6131471927654584,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5ab84bf555429916710eb01f,142,0.11932773109243698,0,False,0,0.0,0.6131471927654584,0.6131471927654584,0.0,0.6131471927654584,0.6131471927654584,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5ab96ab755429970cfb8eacd,188,0.15798319327731092,0,False,0,0.0,0.6052602440527057,0.6052602440527057,0.0,0.6240505200038379,0.6240505200038379,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a8a43eb5542996c9b8d5e82,51,0.04285714285714286,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a7320565542991f9a20c61d,86,0.07226890756302522,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a8b20335542996c9b8d5fb3,288,0.24201680672268908,0,False,0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a85fb085542994775f606de,181,0.15210084033613444,0,False,0,0.0,0.6309297535714575,0.6309297535714575,0.0,0.6309297535714575,0.6309297535714575,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a8f4c8d554299458435d5a3,50,0.04201680672268908,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5a80840f554299485f59863b,81,0.0680672268907563,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5ae7ba7a5542993210983f12,90,0.07563025210084033,0,False,0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.38685280723454163,0.38685280723454163,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms2,5ac2acff55429921a00ab02b,92,0.0773109243697479,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a8c7595554299585d9e36b6,218,0.18319327731092436,1,True,1,0.144080150353409,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a85ea095542994775f606a8,234,0.19663865546218487,9,True,12,2.4030705178804466,0.38685280723454163,0.6309297535714575,0.2440769463369159,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5adbf0a255429947ff17385a,323,0.2714285714285714,4,True,4,0.9134375938419571,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a8e3ea95542995a26add48d,181,0.15210084033613444,3,True,3,0.514291872640938,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a85b2d95542997b5ce40028,113,0.0949579831932773,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a87ab905542996e4f3088c1,216,0.1815126050420168,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a7bbb64554299042af8f7cc,219,0.18403361344537816,3,True,3,0.729900658366538,0.6309297535714575,0.6309297535714575,0.0,0.6309297535714575,0.6309297535714575,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a7166395542994082a3e814,214,0.17983193277310924,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a877e5d5542993e715abf7d,191,0.16050420168067228,0,False,0,0.0,0.43067655807339306,0.43067655807339306,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5ab3b0bf5542992ade7c6e39,370,0.31092436974789917,20,True,33,7.969532504156051,0.5,0.5,0.0,0.6309297535714575,0.6309297535714575,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5ab56e32554299637185c594,325,0.27310924369747897,0,False,0,0.0,0.9197207891481876,0.9197207891481876,0.0,0.9197207891481876,0.9197207891481876,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5ab6d09255429954757d337d,565,0.47478991596638653,98,True,136,35.39247405445781,0.21840743681816419,0.21840743681816419,0.0,0.23719771276929622,0.23719771276929622,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a75e05c55429976ec32bc5f,272,0.22857142857142856,3,True,5,1.2124725662296179,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5ab3e45655429976abd1bcd4,292,0.2453781512605042,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5ae0d4c9554299603e418468,210,0.17647058823529413,3,True,4,0.6667898552221115,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a8133725542995ce29dcbdb,372,0.3126050420168067,18,True,31,9.21389299310543,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5ae6050f55429929b0807a5e,235,0.19747899159663865,5,True,15,3.616032203807273,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5adddccd5542997dc7907069,331,0.2781512605042017,4,True,6,1.3056779017944842,0.6131471927654584,0.6131471927654584,0.0,0.6131471927654584,0.6131471927654584,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5ae22b8d554299234fd0440f,321,0.26974789915966385,6,True,6,1.6748098638875282,0.5437713091520254,0.5437713091520254,0.0,0.5437713091520254,0.5437713091520254,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a722b8655429971e9dc9329,292,0.2453781512605042,3,True,3,0.6801175549789488,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5adf37a95542995ec70e8f97,364,0.3058823529411765,1,True,1,0.15481174806652287,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5abd259d55429924427fcf1a,235,0.19747899159663865,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a828c8355429966c78a6a50,238,0.2,1,True,1,0.2085098824214241,0.9197207891481876,0.8772153153380493,-0.04250547381013825,0.8772153153380493,0.8772153153380493,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a8a3e745542996c9b8d5e70,236,0.19831932773109243,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5ac23ff0554299636651994d,168,0.1411764705882353,1,True,1,0.15272934513295872,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5ae0361155429925eb1afc2c,381,0.32016806722689073,22,True,27,6.440293423407305,0.8503449055347546,0.6934264036172708,-0.1569185019174838,0.6934264036172708,0.6934264036172708,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5abc0a5d5542993f40c73c64,327,0.2747899159663866,3,True,3,0.71976340434682,0.9197207891481876,0.9197207891481876,0.0,0.6934264036172708,0.6934264036172708,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a7cc50e554299452d57ba3e,397,0.33361344537815124,16,True,16,3.078503621841515,0.5,0.5,0.0,0.5,0.5,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5abf63f15542997ec76fd3ea,290,0.24369747899159663,6,True,8,1.5793912756526356,0.48381288316677695,0.5,0.016187116833223048,0.5714285040141098,0.5714285040141098,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a8ef2a75542995a26add583,136,0.11428571428571428,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a80721b554299485f5985ef,275,0.23109243697478993,4,True,5,1.52715926693336,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5ab51dae5542991779162d82,193,0.16218487394957984,2,True,2,0.5722642880884807,0.6934264036172708,0.9197207891481876,0.22629438553091674,0.9197207891481876,0.9197207891481876,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a7571135542992d0ec05f98,63,0.052941176470588235,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a7a0e1e5542990783324e1a,271,0.22773109243697479,2,True,2,0.3392575409308155,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a74106b55429979e288289e,233,0.1957983193277311,2,True,2,0.5147828782489925,0.6309297535714575,1.0,0.36907024642854247,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a79311755429970f5fffe67,312,0.26218487394957984,17,True,30,7.808675334231984,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5ab2d3df554299194fa9352c,323,0.2714285714285714,9,True,14,2.9363260620801728,1.0,1.0,0.0,0.9197207891481876,0.9197207891481876,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a760ab65542994ccc918697,181,0.15210084033613444,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a7d54165542995f4f402256,329,0.27647058823529413,3,True,3,0.7101967198225477,0.7977228895450266,0.8065735963827293,0.008850706837702726,0.8315546295836225,0.8315546295836225,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5ab859a955429934fafe6d7b,229,0.19243697478991598,2,True,2,0.37279510380405356,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5add61d65542995b365fab21,300,0.25210084033613445,16,True,24,6.363772830709078,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5abbf698554299114383a0b5,431,0.3621848739495798,39,True,56,13.867753231344498,0.6131471927654584,0.6131471927654584,0.0,0.6131471927654584,0.6131471927654584,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5ab84bf555429916710eb01f,255,0.21428571428571427,7,True,10,2.2915063141803085,0.6131471927654584,0.6131471927654584,0.0,0.6131471927654584,0.6131471927654584,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5ab96ab755429970cfb8eacd,320,0.2689075630252101,10,True,11,2.7149419167111004,0.8175295903539445,0.7977228895450266,-0.019806700808917888,0.8315546295836225,0.8315546295836225,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a8a43eb5542996c9b8d5e82,169,0.14201680672268907,2,True,2,0.3156845622089383,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a7320565542991f9a20c61d,143,0.12016806722689076,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a8b20335542996c9b8d5fb3,463,0.38907563025210085,11,True,15,3.1963181226230084,0.5,0.5,0.0,0.5,0.5,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a85fb085542994775f606de,292,0.2453781512605042,1,True,1,0.18614226310788143,0.6309297535714575,0.6309297535714575,0.0,0.6309297535714575,0.6309297535714575,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a8f4c8d554299458435d5a3,103,0.0865546218487395,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5a80840f554299485f59863b,174,0.146218487394958,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5ae7ba7a5542993210983f12,303,0.2546218487394958,18,True,19,4.303654280439557,0.3562071871080222,0.3562071871080222,0.0,0.3562071871080222,0.3562071871080222,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1,5ac2acff55429921a00ab02b,270,0.226890756302521,2,True,2,0.39510574617930844,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1_drop_mutual,5a8c7595554299585d9e36b6,216,0.1815126050420168,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1_drop_mutual,5a85ea095542994775f606a8,216,0.1815126050420168,0,True,1,0.21143095720433697,0.38685280723454163,0.38685280723454163,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1_drop_mutual,5adbf0a255429947ff17385a,315,0.2647058823529412,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1_drop_mutual,5a8e3ea95542995a26add48d,175,0.14705882352941177,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1_drop_mutual,5a85b2d95542997b5ce40028,113,0.0949579831932773,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hotpotqa,task1_larger,35,10,pre_pool_minmax,ms1_drop_mutual,5a87ab905542996e4f3088c1,216,0.1815126050420168,0,False,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
