dataset,query_id,provider,model,prompt,orientation,judgment_mode,policy,repair,ndcg_at_k,delta_vs_unrepaired,is_cyclic,fas_weight_removed,cell_status,source
bright,biology:5,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:5,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:6,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.8503449055347546,0.032815315180810156,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:6,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.8772153153380493,0.05968572498410485,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:6,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.8175295903539445,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:6,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.7977228895450266,-0.019806700808917888,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:6,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.8175295903539445,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:6,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.8175295903539445,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:6,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.8503449055347546,0.032815315180810156,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:6,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.7977228895450266,-0.019806700808917888,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:6,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.7977228895450266,-0.019806700808917888,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:6,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.8065735963827293,-0.010955993971215161,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:6,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.8175295903539445,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:6,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.8503449055347546,0.032815315180810156,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:6,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.8175295903539445,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:6,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:6,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:7,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:7,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:7,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:7,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:7,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:7,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:7,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:7,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:7,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:7,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:7,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:7,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:7,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,1.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:7,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:7,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:8,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.31546487678572877,-0.07138793044881286,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:8,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,1.0,0.6131471927654584,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:8,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,1.0,0.6131471927654584,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:8,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.5,0.11314719276545837,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:8,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.38685280723454163,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:8,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.38685280723454163,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:8,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,1.0,0.6131471927654584,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:8,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.3010299956639812,-0.08582281157056043,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:8,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.3010299956639812,-0.08582281157056043,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:8,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.43067655807339306,0.04382375083885143,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:8,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.3010299956639812,-0.08582281157056043,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:8,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,1.0,0.6131471927654584,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:8,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.6309297535714575,0.2440769463369159,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:8,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:8,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:9,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.40298313359773236,-0.008850706837702671,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:9,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.40298313359773236,-0.008850706837702671,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:9,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.40298313359773236,-0.008850706837702671,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:9,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.41183384043543503,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:9,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.41183384043543503,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:9,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.41183384043543503,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:9,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.40298313359773236,-0.008850706837702671,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:9,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.39564672360221187,-0.01618711683322316,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:9,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.39564672360221187,-0.01618711683322316,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:9,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.37800210039683896,-0.03383174003859607,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:9,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.39564672360221187,-0.01618711683322316,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:9,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.40298313359773236,-0.008850706837702671,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:9,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.39564672360221187,-0.01618711683322316,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:9,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:9,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:10,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.9493885684853097,-0.033503513471378144,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:10,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.9493885684853097,-0.033503513471378144,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:10,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.9493885684853097,-0.033503513471378144,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:10,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.9558295932317544,-0.027062488724933442,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:10,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.9828920819566879,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:10,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.9828920819566879,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:10,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.9619991470595832,-0.020892934897104642,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:10,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.9709286432396583,-0.01196343871702954,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:10,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.9550236580992476,-0.02786842385744026,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:10,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.9447176050778178,-0.0381744768788701,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:10,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.9550236580992476,-0.02786842385744026,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:10,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.9493885684853097,-0.033503513471378144,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:10,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.9550236580992476,-0.02786842385744026,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:10,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:10,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:11,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.9325210919548239,0.010734212958616762,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:11,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.9217868789962071,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:11,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.9325210919548239,0.010734212958616762,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:11,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.86034433104172,-0.061442547954487114,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:11,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.9217868789962071,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:11,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.9217868789962071,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:11,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.9217868789962071,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:11,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.9060254355346823,-0.01576144346152486,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:11,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.9060254355346823,-0.01576144346152486,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:11,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,1.0,0.07821312100379285,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:11,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.9060254355346823,-0.01576144346152486,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:11,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.9217868789962071,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:11,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.9674679834891693,0.045681104492962143,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:11,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:11,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:12,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.9143656167316339,0.00754057876666725,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:12,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.8777173555755364,-0.02910768238943018,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:12,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.8840530210968294,-0.022772016868137235,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:12,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.9068250379649666,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:12,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.9068250379649666,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:12,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.9068250379649666,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:12,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.7816510974258781,-0.12517394053908848,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:12,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.7484853057448934,-0.15833973222007325,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:12,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.7484853057448934,-0.15833973222007325,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:12,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.7816510974258781,-0.12517394053908848,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:12,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.7484853057448934,-0.15833973222007325,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:12,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.888111130388384,-0.018713907576582645,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:12,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.7629371898492955,-0.14388784811567112,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:12,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:12,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:13,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.8317144247565924,-0.06346861971313877,True,0.05721467733383179,reconstructible,failure_mining_llm_v3_metrics
bright,biology:13,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.8317144247565924,-0.06346861971313877,True,0.05721467733383179,reconstructible,failure_mining_llm_v3_metrics
bright,biology:13,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.9530418785472458,0.057858834077514576,True,0.05721467733383179,reconstructible,failure_mining_llm_v3_metrics
bright,biology:13,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.9325720109418509,0.037388966472119756,True,0.05721467733383179,reconstructible,failure_mining_llm_v3_metrics
bright,biology:13,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.8951830444697312,0.0,True,0.05721467733383179,reconstructible,failure_mining_llm_v3_metrics
bright,biology:13,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.8951830444697312,0.0,True,0.05721467733383179,reconstructible,failure_mining_llm_v3_metrics
bright,biology:13,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.9262845298966467,0.031101485426915487,True,0.05721467733383179,reconstructible,failure_mining_llm_v3_metrics
bright,biology:13,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.9726647310833559,0.07748168661362476,True,0.05721467733383179,reconstructible,failure_mining_llm_v3_metrics
bright,biology:13,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.9726647310833559,0.07748168661362476,True,0.05721467733383179,reconstructible,failure_mining_llm_v3_metrics
bright,biology:13,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.9642409754030941,0.06905793093336288,True,0.05721467733383179,reconstructible,failure_mining_llm_v3_metrics
bright,biology:13,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.9726647310833559,0.07748168661362476,True,0.05721467733383179,reconstructible,failure_mining_llm_v3_metrics
bright,biology:13,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.9262845298966467,0.031101485426915487,True,0.05721467733383179,reconstructible,failure_mining_llm_v3_metrics
bright,biology:13,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.8951830444697312,0.0,True,0.05721467733383179,reconstructible,failure_mining_llm_v3_metrics
bright,biology:13,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,True,0.05721467733383179,reconstructible,failure_mining_llm_v3_metrics
bright,biology:13,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,True,0.05721467733383179,reconstructible,failure_mining_llm_v3_metrics
bright,biology:14,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.8738100898801323,-0.05926943442808419,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:14,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.9330795243082165,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:14,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.9330795243082165,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:14,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.9330795243082165,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:14,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.9330795243082165,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:14,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.9330795243082165,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:14,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.9330795243082165,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:14,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.9669850519151657,0.033905527606949204,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:14,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.9669850519151657,0.033905527606949204,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:14,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.9896062251871525,0.056526700878935965,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:14,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.9669850519151657,0.033905527606949204,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:14,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.9330795243082165,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:14,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.943473299121064,0.010393774812847534,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:14,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:14,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:15,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.45749452618986164,0.07949242579302268,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:15,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.45749452618986164,0.07949242579302268,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:15,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.45749452618986164,0.07949242579302268,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:15,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.37800210039683896,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:15,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.37800210039683896,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:15,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.37800210039683896,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:15,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.39780880120575696,0.019806700808918,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:15,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.5012658353418871,0.12326373494504811,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:15,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.5437713091520254,0.16576920875518647,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:15,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.4911492931622974,0.11314719276545843,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:15,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.5437713091520254,0.16576920875518647,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:15,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.39780880120575696,0.019806700808918,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:15,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.5802792108518124,0.20227711045497349,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:15,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:15,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:16,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:16,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:16,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:16,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:16,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
bright,biology:16,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
