dataset,query_id,method,preference_source,preference_source_note,n_nodes,n_edges,graph_density,n_sccs,largest_scc,is_cyclic,n_non_trivial_sccs,scc_cycle_burden,fas_weight_removed,fas_n_edges_removed,graph_ref_bew_pre,graph_ref_bew_post,graph_ref_pic_pre,graph_ref_pic_post,n_eval_candidates,primary_metric,backward_edge_weight,pairwise_inconsistency,kendall_tau,kendall_tau_legacy,ndcg_at_k,map_at_k,precision_at_k,recall_at_k,pairwise_accuracy,runtime_pref_gen_s,runtime_graph_build_s,runtime_cycle_detect_s,runtime_fas_solver_s,runtime_ranking_s,runtime_evaluation_s,runtime_total_s
scidocs,3b198869df03d98b81c0c882753845a3bca36c63,score_sum,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.52381,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.9e-05,1.9e-05,0.000475,2e-05,0.000919,0.002845
scidocs,3b198869df03d98b81c0c882753845a3bca36c63,borda,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.52381,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.9e-05,1.9e-05,0.000475,1.3e-05,0.000919,0.002845
scidocs,3b198869df03d98b81c0c882753845a3bca36c63,pagerank,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.336842,0.485714,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.9e-05,1.9e-05,0.000475,0.000951,0.000919,0.002845
scidocs,3b198869df03d98b81c0c882753845a3bca36c63,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.336842,0.485714,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.9e-05,1.9e-05,0.000475,3.8e-05,0.000919,0.002845
scidocs,3b198869df03d98b81c0c882753845a3bca36c63,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.52381,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.9e-05,1.9e-05,0.000475,2.6e-05,0.000919,0.002845
scidocs,3b198869df03d98b81c0c882753845a3bca36c63,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.52381,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.9e-05,1.9e-05,0.000475,1.8e-05,0.000919,0.002845
scidocs,3b198869df03d98b81c0c882753845a3bca36c63,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.428571,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.9e-05,1.9e-05,0.000475,3.4e-05,0.000919,0.002845
scidocs,3b198869df03d98b81c0c882753845a3bca36c63,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.52381,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.9e-05,1.9e-05,0.000475,3.8e-05,0.000919,0.002845
scidocs,3b198869df03d98b81c0c882753845a3bca36c63,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.52381,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.9e-05,1.9e-05,0.000475,3e-05,0.000919,0.002845
scidocs,3b198869df03d98b81c0c882753845a3bca36c63,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.52381,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.9e-05,1.9e-05,0.000475,2.6e-05,0.000919,0.002845
scidocs,3b198869df03d98b81c0c882753845a3bca36c63,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.52381,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.9e-05,1.9e-05,0.000475,2.2e-05,0.000919,0.002845
scidocs,3b198869df03d98b81c0c882753845a3bca36c63,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.428571,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.9e-05,1.9e-05,0.000475,5.4e-05,0.000919,0.002845
scidocs,bd185e4f80d1fa2def96815269ec60dff862a7a1,score_sum,qrels,label-derived pairwise preferences from qrels,20,64,0.168421,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.561905,1.0,1.0,0.2,1.0,1.0,7.7e-05,9.3e-05,1.9e-05,0.000372,1.7e-05,0.00088,0.002768
scidocs,bd185e4f80d1fa2def96815269ec60dff862a7a1,borda,qrels,label-derived pairwise preferences from qrels,20,64,0.168421,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.561905,1.0,1.0,0.2,1.0,1.0,7.7e-05,9.3e-05,1.9e-05,0.000372,1.2e-05,0.00088,0.002768
scidocs,bd185e4f80d1fa2def96815269ec60dff862a7a1,pagerank,qrels,label-derived pairwise preferences from qrels,20,64,0.168421,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.284211,0.504762,1.0,1.0,0.2,1.0,1.0,7.7e-05,9.3e-05,1.9e-05,0.000372,0.001024,0.00088,0.002768
scidocs,bd185e4f80d1fa2def96815269ec60dff862a7a1,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,64,0.168421,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.284211,0.504762,1.0,1.0,0.2,1.0,1.0,7.7e-05,9.3e-05,1.9e-05,0.000372,3.8e-05,0.00088,0.002768
scidocs,bd185e4f80d1fa2def96815269ec60dff862a7a1,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,64,0.168421,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.561905,1.0,1.0,0.2,1.0,1.0,7.7e-05,9.3e-05,1.9e-05,0.000372,2.3e-05,0.00088,0.002768
scidocs,bd185e4f80d1fa2def96815269ec60dff862a7a1,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,64,0.168421,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.561905,1.0,1.0,0.2,1.0,1.0,7.7e-05,9.3e-05,1.9e-05,0.000372,1.7e-05,0.00088,0.002768
scidocs,bd185e4f80d1fa2def96815269ec60dff862a7a1,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,64,0.168421,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.326316,0.27619,1.0,1.0,0.2,1.0,1.0,7.7e-05,9.3e-05,1.9e-05,0.000372,3.6e-05,0.00088,0.002768
scidocs,bd185e4f80d1fa2def96815269ec60dff862a7a1,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,64,0.168421,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.561905,1.0,1.0,0.2,1.0,1.0,7.7e-05,9.3e-05,1.9e-05,0.000372,3.3e-05,0.00088,0.002768
scidocs,bd185e4f80d1fa2def96815269ec60dff862a7a1,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,64,0.168421,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.561905,1.0,1.0,0.2,1.0,1.0,7.7e-05,9.3e-05,1.9e-05,0.000372,2.8e-05,0.00088,0.002768
scidocs,bd185e4f80d1fa2def96815269ec60dff862a7a1,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,64,0.168421,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.561905,1.0,1.0,0.2,1.0,1.0,7.7e-05,9.3e-05,1.9e-05,0.000372,2.4e-05,0.00088,0.002768
scidocs,bd185e4f80d1fa2def96815269ec60dff862a7a1,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,64,0.168421,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.561905,1.0,1.0,0.2,1.0,1.0,7.7e-05,9.3e-05,1.9e-05,0.000372,2.2e-05,0.00088,0.002768
scidocs,bd185e4f80d1fa2def96815269ec60dff862a7a1,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,64,0.168421,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.326316,0.27619,1.0,1.0,0.2,1.0,1.0,7.7e-05,9.3e-05,1.9e-05,0.000372,5.3e-05,0.00088,0.002768
scidocs,eaf4756c12cfdae09ad3c82696ec1c16271a9348,score_sum,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.561905,1.0,1.0,0.25,1.0,1.0,8.5e-05,0.000131,2e-05,0.000406,2e-05,0.000982,0.002879
scidocs,eaf4756c12cfdae09ad3c82696ec1c16271a9348,borda,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.561905,1.0,1.0,0.25,1.0,1.0,8.5e-05,0.000131,2e-05,0.000406,1.2e-05,0.000982,0.002879
scidocs,eaf4756c12cfdae09ad3c82696ec1c16271a9348,pagerank,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.452632,0.485714,1.0,1.0,0.25,1.0,1.0,8.5e-05,0.000131,2e-05,0.000406,0.000934,0.000982,0.002879
scidocs,eaf4756c12cfdae09ad3c82696ec1c16271a9348,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.452632,0.485714,1.0,1.0,0.25,1.0,1.0,8.5e-05,0.000131,2e-05,0.000406,3.8e-05,0.000982,0.002879
scidocs,eaf4756c12cfdae09ad3c82696ec1c16271a9348,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.561905,1.0,1.0,0.25,1.0,1.0,8.5e-05,0.000131,2e-05,0.000406,2.5e-05,0.000982,0.002879
scidocs,eaf4756c12cfdae09ad3c82696ec1c16271a9348,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.561905,1.0,1.0,0.25,1.0,1.0,8.5e-05,0.000131,2e-05,0.000406,1.8e-05,0.000982,0.002879
scidocs,eaf4756c12cfdae09ad3c82696ec1c16271a9348,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.390476,1.0,1.0,0.25,1.0,1.0,8.5e-05,0.000131,2e-05,0.000406,3.5e-05,0.000982,0.002879
scidocs,eaf4756c12cfdae09ad3c82696ec1c16271a9348,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.561905,1.0,1.0,0.25,1.0,1.0,8.5e-05,0.000131,2e-05,0.000406,3.6e-05,0.000982,0.002879
scidocs,eaf4756c12cfdae09ad3c82696ec1c16271a9348,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.561905,1.0,1.0,0.25,1.0,1.0,8.5e-05,0.000131,2e-05,0.000406,3e-05,0.000982,0.002879
scidocs,eaf4756c12cfdae09ad3c82696ec1c16271a9348,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.561905,1.0,1.0,0.25,1.0,1.0,8.5e-05,0.000131,2e-05,0.000406,2.5e-05,0.000982,0.002879
scidocs,eaf4756c12cfdae09ad3c82696ec1c16271a9348,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.561905,1.0,1.0,0.25,1.0,1.0,8.5e-05,0.000131,2e-05,0.000406,2.8e-05,0.000982,0.002879
scidocs,eaf4756c12cfdae09ad3c82696ec1c16271a9348,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.390476,1.0,1.0,0.25,1.0,1.0,8.5e-05,0.000131,2e-05,0.000406,5.4e-05,0.000982,0.002879
scidocs,79b97a68a26c38e8441e3f7902c6f6cf5d975622,score_sum,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.485714,1.0,1.0,0.25,1.0,1.0,9.9e-05,7.9e-05,2e-05,0.000471,2e-05,0.000963,0.002926
scidocs,79b97a68a26c38e8441e3f7902c6f6cf5d975622,borda,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.485714,1.0,1.0,0.25,1.0,1.0,9.9e-05,7.9e-05,2e-05,0.000471,1.2e-05,0.000963,0.002926
scidocs,79b97a68a26c38e8441e3f7902c6f6cf5d975622,pagerank,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.242105,0.485714,1.0,1.0,0.25,1.0,1.0,9.9e-05,7.9e-05,2e-05,0.000471,0.00097,0.000963,0.002926
scidocs,79b97a68a26c38e8441e3f7902c6f6cf5d975622,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.242105,0.485714,1.0,1.0,0.25,1.0,1.0,9.9e-05,7.9e-05,2e-05,0.000471,4e-05,0.000963,0.002926
scidocs,79b97a68a26c38e8441e3f7902c6f6cf5d975622,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.485714,1.0,1.0,0.25,1.0,1.0,9.9e-05,7.9e-05,2e-05,0.000471,2.6e-05,0.000963,0.002926
scidocs,79b97a68a26c38e8441e3f7902c6f6cf5d975622,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.485714,1.0,1.0,0.25,1.0,1.0,9.9e-05,7.9e-05,2e-05,0.000471,1.8e-05,0.000963,0.002926
scidocs,79b97a68a26c38e8441e3f7902c6f6cf5d975622,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.466667,1.0,1.0,0.25,1.0,1.0,9.9e-05,7.9e-05,2e-05,0.000471,3.5e-05,0.000963,0.002926
scidocs,79b97a68a26c38e8441e3f7902c6f6cf5d975622,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.485714,1.0,1.0,0.25,1.0,1.0,9.9e-05,7.9e-05,2e-05,0.000471,3.8e-05,0.000963,0.002926
scidocs,79b97a68a26c38e8441e3f7902c6f6cf5d975622,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.485714,1.0,1.0,0.25,1.0,1.0,9.9e-05,7.9e-05,2e-05,0.000471,3e-05,0.000963,0.002926
scidocs,79b97a68a26c38e8441e3f7902c6f6cf5d975622,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.485714,1.0,1.0,0.25,1.0,1.0,9.9e-05,7.9e-05,2e-05,0.000471,2.7e-05,0.000963,0.002926
scidocs,79b97a68a26c38e8441e3f7902c6f6cf5d975622,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.485714,1.0,1.0,0.25,1.0,1.0,9.9e-05,7.9e-05,2e-05,0.000471,2.1e-05,0.000963,0.002926
scidocs,79b97a68a26c38e8441e3f7902c6f6cf5d975622,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.466667,1.0,1.0,0.25,1.0,1.0,9.9e-05,7.9e-05,2e-05,0.000471,5.7e-05,0.000963,0.002926
scidocs,05dba74b1ecf7e40b2a904e2d797768ef79832d3,score_sum,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.619048,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,1.9e-05,0.000423,1.9e-05,0.000858,0.003001
scidocs,05dba74b1ecf7e40b2a904e2d797768ef79832d3,borda,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.619048,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,1.9e-05,0.000423,1.1e-05,0.000858,0.003001
scidocs,05dba74b1ecf7e40b2a904e2d797768ef79832d3,pagerank,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.431579,0.485714,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,1.9e-05,0.000423,0.00122,0.000858,0.003001
scidocs,05dba74b1ecf7e40b2a904e2d797768ef79832d3,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.431579,0.485714,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,1.9e-05,0.000423,4.2e-05,0.000858,0.003001
scidocs,05dba74b1ecf7e40b2a904e2d797768ef79832d3,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.619048,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,1.9e-05,0.000423,2.7e-05,0.000858,0.003001
scidocs,05dba74b1ecf7e40b2a904e2d797768ef79832d3,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.619048,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,1.9e-05,0.000423,1.7e-05,0.000858,0.003001
scidocs,05dba74b1ecf7e40b2a904e2d797768ef79832d3,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.333333,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,1.9e-05,0.000423,4.1e-05,0.000858,0.003001
scidocs,05dba74b1ecf7e40b2a904e2d797768ef79832d3,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.619048,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,1.9e-05,0.000423,3.5e-05,0.000858,0.003001
scidocs,05dba74b1ecf7e40b2a904e2d797768ef79832d3,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.619048,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,1.9e-05,0.000423,3e-05,0.000858,0.003001
scidocs,05dba74b1ecf7e40b2a904e2d797768ef79832d3,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.619048,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,1.9e-05,0.000423,2.6e-05,0.000858,0.003001
scidocs,05dba74b1ecf7e40b2a904e2d797768ef79832d3,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.619048,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,1.9e-05,0.000423,2.1e-05,0.000858,0.003001
scidocs,05dba74b1ecf7e40b2a904e2d797768ef79832d3,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.333333,1.0,1.0,0.25,1.0,1.0,8.3e-05,7.7e-05,1.9e-05,0.000423,5.2e-05,0.000858,0.003001
scidocs,7b49bd891f632ca6e86e5ccccdc3761ceb3fd277,score_sum,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.466667,1.0,1.0,0.25,1.0,1.0,9.1e-05,0.000105,2e-05,0.000424,2e-05,0.000959,0.002902
scidocs,7b49bd891f632ca6e86e5ccccdc3761ceb3fd277,borda,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.466667,1.0,1.0,0.25,1.0,1.0,9.1e-05,0.000105,2e-05,0.000424,1.3e-05,0.000959,0.002902
scidocs,7b49bd891f632ca6e86e5ccccdc3761ceb3fd277,pagerank,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.273684,0.485714,1.0,1.0,0.25,1.0,1.0,9.1e-05,0.000105,2e-05,0.000424,0.000974,0.000959,0.002902
scidocs,7b49bd891f632ca6e86e5ccccdc3761ceb3fd277,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.273684,0.485714,1.0,1.0,0.25,1.0,1.0,9.1e-05,0.000105,2e-05,0.000424,3.8e-05,0.000959,0.002902
scidocs,7b49bd891f632ca6e86e5ccccdc3761ceb3fd277,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.466667,1.0,1.0,0.25,1.0,1.0,9.1e-05,0.000105,2e-05,0.000424,2.6e-05,0.000959,0.002902
scidocs,7b49bd891f632ca6e86e5ccccdc3761ceb3fd277,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.466667,1.0,1.0,0.25,1.0,1.0,9.1e-05,0.000105,2e-05,0.000424,1.9e-05,0.000959,0.002902
scidocs,7b49bd891f632ca6e86e5ccccdc3761ceb3fd277,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.485714,1.0,1.0,0.25,1.0,1.0,9.1e-05,0.000105,2e-05,0.000424,3.7e-05,0.000959,0.002902
scidocs,7b49bd891f632ca6e86e5ccccdc3761ceb3fd277,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.466667,1.0,1.0,0.25,1.0,1.0,9.1e-05,0.000105,2e-05,0.000424,3.8e-05,0.000959,0.002902
scidocs,7b49bd891f632ca6e86e5ccccdc3761ceb3fd277,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.466667,1.0,1.0,0.25,1.0,1.0,9.1e-05,0.000105,2e-05,0.000424,3.1e-05,0.000959,0.002902
scidocs,7b49bd891f632ca6e86e5ccccdc3761ceb3fd277,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.466667,1.0,1.0,0.25,1.0,1.0,9.1e-05,0.000105,2e-05,0.000424,2.8e-05,0.000959,0.002902
scidocs,7b49bd891f632ca6e86e5ccccdc3761ceb3fd277,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.466667,1.0,1.0,0.25,1.0,1.0,9.1e-05,0.000105,2e-05,0.000424,2.1e-05,0.000959,0.002902
scidocs,7b49bd891f632ca6e86e5ccccdc3761ceb3fd277,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.485714,1.0,1.0,0.25,1.0,1.0,9.1e-05,0.000105,2e-05,0.000424,5.8e-05,0.000959,0.002902
scidocs,177f06f0b11a911317f500b455adeeadf9d48e00,score_sum,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.428571,1.0,1.0,0.25,1.0,1.0,8.4e-05,0.000113,1.8e-05,0.000412,3e-05,0.000892,0.002793
