dataset,regime,query_id,pair_name,method_key,metric,cutoff,greedy,ilp_scip,delta
scidocs,ms1_drop_mutual,281b6888d5df1dddb350fac4e9be5c8272519109,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,281b6888d5df1dddb350fac4e9be5c8272519109,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,281b6888d5df1dddb350fac4e9be5c8272519109,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,281b6888d5df1dddb350fac4e9be5c8272519109,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,281b6888d5df1dddb350fac4e9be5c8272519109,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,281b6888d5df1dddb350fac4e9be5c8272519109,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,281b6888d5df1dddb350fac4e9be5c8272519109,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,281b6888d5df1dddb350fac4e9be5c8272519109,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,281b6888d5df1dddb350fac4e9be5c8272519109,topological_repaired,topological_repaired,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,281b6888d5df1dddb350fac4e9be5c8272519109,topological_repaired,topological_repaired,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,281b6888d5df1dddb350fac4e9be5c8272519109,topological_repaired,topological_repaired,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,281b6888d5df1dddb350fac4e9be5c8272519109,topological_repaired,topological_repaired,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,281b6888d5df1dddb350fac4e9be5c8272519109,topological_repaired,topological_repaired,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,281b6888d5df1dddb350fac4e9be5c8272519109,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,281b6888d5df1dddb350fac4e9be5c8272519109,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,281b6888d5df1dddb350fac4e9be5c8272519109,priority_topological_repaired,priority_topological_repaired,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,281b6888d5df1dddb350fac4e9be5c8272519109,priority_topological_repaired,priority_topological_repaired,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,281b6888d5df1dddb350fac4e9be5c8272519109,priority_topological_repaired,priority_topological_repaired,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,copeland,copeland_graph_repaired,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,copeland,copeland_graph_repaired,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,copeland,copeland_graph_repaired,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,copeland,copeland_graph_repaired,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,copeland,copeland_graph_repaired,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,balance,balance_graph_repaired,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,balance,balance_graph_repaired,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,balance,balance_graph_repaired,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,balance,balance_graph_repaired,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,balance,balance_graph_repaired,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,markov,markov_graph_repaired,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,markov,markov_graph_repaired,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,markov,markov_graph_repaired,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,markov,markov_graph_repaired,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,markov,markov_graph_repaired,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,topological_repaired,topological_repaired,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,topological_repaired,topological_repaired,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,topological_repaired,topological_repaired,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,topological_repaired,topological_repaired,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,topological_repaired,topological_repaired,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,priority_topological_repaired,priority_topological_repaired,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,priority_topological_repaired,priority_topological_repaired,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,priority_topological_repaired,priority_topological_repaired,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,copeland,copeland_graph_repaired,nDCG@5,5,0.14606834984270645,0.14606834984270645,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,copeland,copeland_graph_repaired,nDCG@10,10,0.2530614822099702,0.2530614822099702,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,copeland,copeland_graph_repaired,nDCG@20,20,0.2530614822099702,0.2530614822099702,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,copeland,copeland_graph_repaired,MRR,,0.25,0.25,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,copeland,copeland_graph_repaired,MAP,,0.25,0.25,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,balance,balance_graph_repaired,nDCG@5,5,0.21398626473452756,0.21398626473452756,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,balance,balance_graph_repaired,nDCG@10,10,0.32097939710179135,0.32097939710179135,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,balance,balance_graph_repaired,nDCG@20,20,0.32097939710179135,0.32097939710179135,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,balance,balance_graph_repaired,MRR,,0.5,0.5,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,balance,balance_graph_repaired,MAP,,0.375,0.375,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,markov,markov_graph_repaired,nDCG@5,5,0.16958010263680806,0.16958010263680806,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,markov,markov_graph_repaired,nDCG@10,10,0.2765732350040718,0.2765732350040718,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,markov,markov_graph_repaired,nDCG@20,20,0.2765732350040718,0.2765732350040718,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,markov,markov_graph_repaired,MRR,,0.3333333333333333,0.3333333333333333,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,markov,markov_graph_repaired,MAP,,0.29166666666666663,0.29166666666666663,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,0.16958010263680806,0.16958010263680806,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,0.2765732350040718,0.2765732350040718,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@20,20,0.2765732350040718,0.2765732350040718,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,0.3333333333333333,0.3333333333333333,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,0.29166666666666663,0.29166666666666663,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,0.16958010263680806,0.16958010263680806,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,0.2716774977597197,0.2716774977597197,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@20,20,0.2716774977597197,0.2716774977597197,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,0.3333333333333333,0.3333333333333333,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,0.2777777777777778,0.2777777777777778,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,topological_repaired,topological_repaired,nDCG@5,5,0.14606834984270645,0.14606834984270645,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,topological_repaired,topological_repaired,nDCG@10,10,0.2530614822099702,0.2530614822099702,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,topological_repaired,topological_repaired,nDCG@20,20,0.2530614822099702,0.2530614822099702,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,topological_repaired,topological_repaired,MRR,,0.25,0.25,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,topological_repaired,topological_repaired,MAP,,0.25,0.25,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,0.14606834984270645,0.14606834984270645,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,0.2530614822099702,0.2530614822099702,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,priority_topological_repaired,priority_topological_repaired,nDCG@20,20,0.2530614822099702,0.2530614822099702,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,priority_topological_repaired,priority_topological_repaired,MRR,,0.25,0.25,0.0
scidocs,ms1_drop_mutual,8501e330d78391f4e690886a8eb8fac867704ea6,priority_topological_repaired,priority_topological_repaired,MAP,,0.25,0.25,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,copeland,copeland_graph_repaired,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,copeland,copeland_graph_repaired,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,copeland,copeland_graph_repaired,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,copeland,copeland_graph_repaired,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,copeland,copeland_graph_repaired,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,balance,balance_graph_repaired,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,balance,balance_graph_repaired,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,balance,balance_graph_repaired,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,balance,balance_graph_repaired,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,balance,balance_graph_repaired,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,markov,markov_graph_repaired,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,markov,markov_graph_repaired,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,markov,markov_graph_repaired,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,markov,markov_graph_repaired,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,markov,markov_graph_repaired,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,topological_repaired,topological_repaired,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,topological_repaired,topological_repaired,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,topological_repaired,topological_repaired,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,topological_repaired,topological_repaired,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,topological_repaired,topological_repaired,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,priority_topological_repaired,priority_topological_repaired,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,priority_topological_repaired,priority_topological_repaired,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,beac53e8074b4822943a3374ff5e9fed98a891b8,priority_topological_repaired,priority_topological_repaired,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,copeland,copeland_graph_repaired,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,copeland,copeland_graph_repaired,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,copeland,copeland_graph_repaired,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,copeland,copeland_graph_repaired,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,copeland,copeland_graph_repaired,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,balance,balance_graph_repaired,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,balance,balance_graph_repaired,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,balance,balance_graph_repaired,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,balance,balance_graph_repaired,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,balance,balance_graph_repaired,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,markov,markov_graph_repaired,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,markov,markov_graph_repaired,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,markov,markov_graph_repaired,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,markov,markov_graph_repaired,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,markov,markov_graph_repaired,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,topological_repaired,topological_repaired,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,topological_repaired,topological_repaired,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,topological_repaired,topological_repaired,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,topological_repaired,topological_repaired,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,topological_repaired,topological_repaired,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,priority_topological_repaired,priority_topological_repaired,nDCG@20,20,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,priority_topological_repaired,priority_topological_repaired,MRR,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,priority_topological_repaired,priority_topological_repaired,MAP,,0.0,0.0,0.0
scidocs,ms1_drop_mutual,7db20fcc1d71edc32c365f145148d24b9f1427a5,copeland,copeland_graph_repaired,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,7db20fcc1d71edc32c365f145148d24b9f1427a5,copeland,copeland_graph_repaired,nDCG@10,10,0.0,0.0,0.0
scidocs,ms1_drop_mutual,7db20fcc1d71edc32c365f145148d24b9f1427a5,copeland,copeland_graph_repaired,nDCG@20,20,0.16978650432104536,0.16978650432104536,0.0
scidocs,ms1_drop_mutual,7db20fcc1d71edc32c365f145148d24b9f1427a5,copeland,copeland_graph_repaired,MRR,,0.07142857142857142,0.07142857142857142,0.0
scidocs,ms1_drop_mutual,7db20fcc1d71edc32c365f145148d24b9f1427a5,copeland,copeland_graph_repaired,MAP,,0.09821428571428571,0.09821428571428571,0.0
scidocs,ms1_drop_mutual,7db20fcc1d71edc32c365f145148d24b9f1427a5,balance,balance_graph_repaired,nDCG@5,5,0.0,0.0,0.0
scidocs,ms1_drop_mutual,7db20fcc1d71edc32c365f145148d24b9f1427a5,balance,balance_graph_repaired,nDCG@10,10,0.11305340175787204,0.11305340175787204,0.0
scidocs,ms1_drop_mutual,7db20fcc1d71edc32c365f145148d24b9f1427a5,balance,balance_graph_repaired,nDCG@20,20,0.2021336719761064,0.2021336719761064,0.0
