dataset,regime,query_id,n_nodes,n_edges_pre_repair,is_cyclic_pre_repair,greedy_n_edges_removed,greedy_weight_removed,ilp_n_edges_removed,ilp_weight_removed,ilp_proven_optimal,weight_removed_delta_ilp_minus_greedy,edges_removed_delta_ilp_minus_greedy,same_edges_removed_set,repaired_is_dag_greedy,repaired_is_dag_ilp,bew_post_greedy,bew_post_ilp,pic_post_greedy,pic_post_ilp
hotpotqa,ms1_drop_mutual,5a8c7595554299585d9e36b6,10,41,False,0,0.0,0,0.0,True,0.0,0,True,True,True,27.518871091657903,27.518871091657903,20,20
hotpotqa,ms1_drop_mutual,5a85ea095542994775f606a8,10,36,False,0,0.0,0,0.0,True,0.0,0,True,True,True,5.914226456676757,5.914226456676757,15,15
hotpotqa,ms1_drop_mutual,5adbf0a255429947ff17385a,10,43,False,0,0.0,0,0.0,True,0.0,0,True,True,True,1.6171774538705972,1.6171774538705972,6,6
hotpotqa,ms1_drop_mutual,5a8e3ea95542995a26add48d,10,45,False,0,0.0,0,0.0,True,0.0,0,True,True,True,6.295990239989336,6.295990239989336,23,23
hotpotqa,ms1_drop_mutual,5a85b2d95542997b5ce40028,10,42,False,0,0.0,0,0.0,True,0.0,0,True,True,True,3.601173220806485,3.601173220806485,18,18
hotpotqa,ms1_drop_mutual,5a87ab905542996e4f3088c1,10,43,False,0,0.0,0,0.0,True,0.0,0,True,True,True,9.898109681802227,9.898109681802227,18,18
hotpotqa,ms1_drop_mutual,5a7bbb64554299042af8f7cc,10,44,False,0,0.0,0,0.0,True,0.0,0,True,True,True,8.993316349054638,8.993316349054638,11,11
hotpotqa,ms1_drop_mutual,5a7166395542994082a3e814,10,44,False,0,0.0,0,0.0,True,0.0,0,True,True,True,6.87799573534219,6.87799573534219,23,23
hotpotqa,ms1_drop_mutual,5a877e5d5542993e715abf7d,10,44,False,0,0.0,0,0.0,True,0.0,0,True,True,True,4.12896619820631,4.12896619820631,14,14
hotpotqa,ms1_drop_mutual,5ab3b0bf5542992ade7c6e39,10,34,False,0,0.0,0,0.0,True,0.0,0,True,True,True,9.679731219110337,9.679731219110337,9,9
hotpotqa,ms1_drop_mutual,5ab56e32554299637185c594,10,40,False,0,0.0,0,0.0,True,0.0,0,True,True,True,10.309803305410354,10.309803305410354,19,19
hotpotqa,ms1_drop_mutual,5ab6d09255429954757d337d,10,30,False,0,0.0,0,0.0,True,0.0,0,True,True,True,15.569207751514835,15.569207751514835,14,14
hotpotqa,ms1_drop_mutual,5a75e05c55429976ec32bc5f,10,40,False,0,0.0,0,0.0,True,0.0,0,True,True,True,4.790355425503152,4.790355425503152,12,12
hotpotqa,ms1_drop_mutual,5ab3e45655429976abd1bcd4,10,45,False,0,0.0,0,0.0,True,0.0,0,True,True,True,10.46929657817511,10.46929657817511,19,19
hotpotqa,ms1_drop_mutual,5ae0d4c9554299603e418468,10,43,False,0,0.0,0,0.0,True,0.0,0,True,True,True,4.854701773513728,4.854701773513728,16,16
hotpotqa,ms1_drop_mutual,5a8133725542995ce29dcbdb,10,32,False,0,0.0,0,0.0,True,0.0,0,True,True,True,16.30335147734124,16.30335147734124,13,13
hotpotqa,ms1_drop_mutual,5ae6050f55429929b0807a5e,10,38,False,0,0.0,0,0.0,True,0.0,0,True,True,True,3.442576478261757,3.442576478261757,17,17
hotpotqa,ms1_drop_mutual,5adddccd5542997dc7907069,10,44,False,0,0.0,0,0.0,True,0.0,0,True,True,True,27.06892926617614,27.06892926617614,27,27
hotpotqa,ms1_drop_mutual,5ae22b8d554299234fd0440f,10,33,False,0,0.0,0,0.0,True,0.0,0,True,True,True,18.837603430421627,18.837603430421627,12,12
hotpotqa,ms1_drop_mutual,5a722b8655429971e9dc9329,10,40,False,0,0.0,0,0.0,True,0.0,0,True,True,True,2.2615059765441003,2.2615059765441003,4,4
hotpotqa,ms1_drop_mutual,5adf37a95542995ec70e8f97,10,44,False,0,0.0,0,0.0,True,0.0,0,True,True,True,17.195221447321295,17.195221447321295,21,21
hotpotqa,ms1_drop_mutual,5abd259d55429924427fcf1a,10,39,False,0,0.0,0,0.0,True,0.0,0,True,True,True,3.796104226193006,3.796104226193006,17,17
hotpotqa,ms1_drop_mutual,5a828c8355429966c78a6a50,10,44,False,0,0.0,0,0.0,True,0.0,0,True,True,True,12.342851105428602,12.342851105428602,15,15
hotpotqa,ms1_drop_mutual,5a8a3e745542996c9b8d5e70,10,43,False,0,0.0,0,0.0,True,0.0,0,True,True,True,15.074643389036193,15.074643389036193,18,18
hotpotqa,ms1_drop_mutual,5ac23ff0554299636651994d,10,32,False,0,0.0,0,0.0,True,0.0,0,True,True,True,11.663519014846637,11.663519014846637,8,8
hotpotqa,ms1_drop_mutual,5ae0361155429925eb1afc2c,10,31,False,0,0.0,0,0.0,True,0.0,0,True,True,True,11.86363962178252,11.86363962178252,11,11
hotpotqa,ms1_drop_mutual,5abc0a5d5542993f40c73c64,10,40,False,0,0.0,0,0.0,True,0.0,0,True,True,True,5.85849629845282,5.85849629845282,16,16
hotpotqa,ms1_drop_mutual,5a7cc50e554299452d57ba3e,10,37,False,0,0.0,0,0.0,True,0.0,0,True,True,True,26.732483740511025,26.732483740511025,21,21
hotpotqa,ms1_drop_mutual,5abf63f15542997ec76fd3ea,10,40,False,0,0.0,0,0.0,True,0.0,0,True,True,True,21.224176258634085,21.224176258634085,19,19
hotpotqa,ms1_drop_mutual,5a8ef2a75542995a26add583,10,42,False,0,0.0,0,0.0,True,0.0,0,True,True,True,2.2964005019182525,2.2964005019182525,16,16
hotpotqa,ms1_drop_mutual,5a80721b554299485f5985ef,10,39,False,0,0.0,0,0.0,True,0.0,0,True,True,True,8.072140101703411,8.072140101703411,13,13
hotpotqa,ms1_drop_mutual,5ab51dae5542991779162d82,10,36,False,0,0.0,0,0.0,True,0.0,0,True,True,True,3.4612709890427813,3.4612709890427813,4,4
hotpotqa,ms1_drop_mutual,5a7571135542992d0ec05f98,10,44,False,0,0.0,0,0.0,True,0.0,0,True,True,True,1.1712979390029297,1.1712979390029297,17,17
hotpotqa,ms1_drop_mutual,5a7a0e1e5542990783324e1a,10,41,False,0,0.0,0,0.0,True,0.0,0,True,True,True,7.1133380534371025,7.1133380534371025,17,17
hotpotqa,ms1_drop_mutual,5a74106b55429979e288289e,10,43,False,0,0.0,0,0.0,True,0.0,0,True,True,True,6.09941575913285,6.09941575913285,16,16
hotpotqa,ms1_drop_mutual,5a79311755429970f5fffe67,10,33,False,0,0.0,0,0.0,True,0.0,0,True,True,True,1.240182509459832,1.240182509459832,6,6
hotpotqa,ms1_drop_mutual,5ab2d3df554299194fa9352c,10,34,False,0,0.0,0,0.0,True,0.0,0,True,True,True,2.046632653996637,2.046632653996637,4,4
hotpotqa,ms1_drop_mutual,5a760ab65542994ccc918697,10,39,False,0,0.0,0,0.0,True,0.0,0,True,True,True,0.42964859106406955,0.42964859106406955,4,4
hotpotqa,ms1_drop_mutual,5a7d54165542995f4f402256,10,40,False,0,0.0,0,0.0,True,0.0,0,True,True,True,29.098481860972715,29.098481860972715,23,23
hotpotqa,ms1_drop_mutual,5ab859a955429934fafe6d7b,10,41,False,0,0.0,0,0.0,True,0.0,0,True,True,True,10.20446357894425,10.20446357894425,16,16
hotpotqa,ms1_drop_mutual,5add61d65542995b365fab21,10,30,False,0,0.0,0,0.0,True,0.0,0,True,True,True,10.468597722046011,10.468597722046011,16,16
hotpotqa,ms1_drop_mutual,5abbf698554299114383a0b5,10,31,False,0,0.0,0,0.0,True,0.0,0,True,True,True,13.555534668148047,13.555534668148047,11,11
hotpotqa,ms1_drop_mutual,5ab84bf555429916710eb01f,10,39,False,0,0.0,0,0.0,True,0.0,0,True,True,True,12.150415387880482,12.150415387880482,22,22
hotpotqa,ms1_drop_mutual,5ab96ab755429970cfb8eacd,10,32,False,0,0.0,0,0.0,True,0.0,0,True,True,True,8.297681369242708,8.297681369242708,11,11
hotpotqa,ms1_drop_mutual,5a8a43eb5542996c9b8d5e82,10,43,False,0,0.0,0,0.0,True,0.0,0,True,True,True,2.0459583475837757,2.0459583475837757,8,8
hotpotqa,ms1_drop_mutual,5a7320565542991f9a20c61d,10,39,False,0,0.0,0,0.0,True,0.0,0,True,True,True,4.528418414992539,4.528418414992539,8,8
hotpotqa,ms1_drop_mutual,5a8b20335542996c9b8d5fb3,10,38,False,0,0.0,0,0.0,True,0.0,0,True,True,True,13.891747945473004,13.891747945473004,13,13
hotpotqa,ms1_drop_mutual,5a85fb085542994775f606de,10,40,False,0,0.0,0,0.0,True,0.0,0,True,True,True,7.163923761083928,7.163923761083928,7,7
hotpotqa,ms1_drop_mutual,5a8f4c8d554299458435d5a3,10,43,False,0,0.0,0,0.0,True,0.0,0,True,True,True,2.3132230275655714,2.3132230275655714,10,10
hotpotqa,ms1_drop_mutual,5a80840f554299485f59863b,10,43,False,0,0.0,0,0.0,True,0.0,0,True,True,True,1.8647514854760798,1.8647514854760798,13,13
hotpotqa,ms1_drop_mutual,5ae7ba7a5542993210983f12,10,42,False,0,0.0,0,0.0,True,0.0,0,True,True,True,23.702740581745672,23.702740581745672,25,25
hotpotqa,ms1_drop_mutual,5ac2acff55429921a00ab02b,10,31,True,1,0.03906367270435976,1,0.03906367270435976,True,0.0,0,True,True,True,4.743088101478778,4.743088101478778,11,11
hotpotqa,ms2,5a8c7595554299585d9e36b6,10,35,False,0,0.0,0,0.0,True,0.0,0,True,True,True,27.101859651435486,27.101859651435486,16,16
hotpotqa,ms2,5a85ea095542994775f606a8,10,29,False,0,0.0,0,0.0,True,0.0,0,True,True,True,5.455124759229424,5.455124759229424,9,9
hotpotqa,ms2,5adbf0a255429947ff17385a,10,31,False,0,0.0,0,0.0,True,0.0,0,True,True,True,1.433910426775676,1.433910426775676,2,2
hotpotqa,ms2,5a8e3ea95542995a26add48d,10,16,False,0,0.0,0,0.0,True,0.0,0,True,True,True,3.63731013583797,3.63731013583797,7,7
hotpotqa,ms2,5a85b2d95542997b5ce40028,10,15,False,0,0.0,0,0.0,True,0.0,0,True,True,True,2.723253133102621,2.723253133102621,6,6
hotpotqa,ms2,5a87ab905542996e4f3088c1,10,24,False,0,0.0,0,0.0,True,0.0,0,True,True,True,7.2523225514604714,7.2523225514604714,7,7
hotpotqa,ms2,5a7bbb64554299042af8f7cc,10,24,False,0,0.0,0,0.0,True,0.0,0,True,True,True,9.59599865436923,9.59599865436923,9,9
hotpotqa,ms2,5a7166395542994082a3e814,10,19,False,0,0.0,0,0.0,True,0.0,0,True,True,True,3.980809727988197,3.980809727988197,7,7
hotpotqa,ms2,5a877e5d5542993e715abf7d,10,21,False,0,0.0,0,0.0,True,0.0,0,True,True,True,1.8085310917786923,1.8085310917786923,2,2
hotpotqa,ms2,5ab3b0bf5542992ade7c6e39,10,25,False,0,0.0,0,0.0,True,0.0,0,True,True,True,11.926564967384778,11.926564967384778,12,12
hotpotqa,ms2,5ab56e32554299637185c594,10,25,False,0,0.0,0,0.0,True,0.0,0,True,True,True,8.835522773054226,8.835522773054226,7,7
hotpotqa,ms2,5ab6d09255429954757d337d,10,25,False,0,0.0,0,0.0,True,0.0,0,True,True,True,14.219228100480464,14.219228100480464,12,12
hotpotqa,ms2,5a75e05c55429976ec32bc5f,10,16,False,0,0.0,0,0.0,True,0.0,0,True,True,True,3.997581210048596,3.997581210048596,6,6
hotpotqa,ms2,5ab3e45655429976abd1bcd4,10,24,False,0,0.0,0,0.0,True,0.0,0,True,True,True,9.55138032141127,9.55138032141127,11,11
hotpotqa,ms2,5ae0d4c9554299603e418468,10,18,False,0,0.0,0,0.0,True,0.0,0,True,True,True,3.754210663658597,3.754210663658597,7,7
hotpotqa,ms2,5a8133725542995ce29dcbdb,10,35,False,0,0.0,0,0.0,True,0.0,0,True,True,True,30.74210667956064,30.74210667956064,20,20
hotpotqa,ms2,5ae6050f55429929b0807a5e,10,10,False,0,0.0,0,0.0,True,0.0,0,True,True,True,0.6943745337330037,0.6943745337330037,1,1
hotpotqa,ms2,5adddccd5542997dc7907069,10,31,False,0,0.0,0,0.0,True,0.0,0,True,True,True,26.002824064275337,26.002824064275337,19,19
hotpotqa,ms2,5ae22b8d554299234fd0440f,10,27,False,0,0.0,0,0.0,True,0.0,0,True,True,True,18.46163677176515,18.46163677176515,10,10
hotpotqa,ms2,5a722b8655429971e9dc9329,10,36,False,0,0.0,0,0.0,True,0.0,0,True,True,True,1.8017523760905954,1.8017523760905954,2,2
hotpotqa,ms2,5adf37a95542995ec70e8f97,10,36,False,0,0.0,0,0.0,True,0.0,0,True,True,True,16.274946738829076,16.274946738829076,16,16
hotpotqa,ms2,5abd259d55429924427fcf1a,10,26,False,0,0.0,0,0.0,True,0.0,0,True,True,True,3.045164270245051,3.045164270245051,7,7
hotpotqa,ms2,5a828c8355429966c78a6a50,10,34,False,0,0.0,0,0.0,True,0.0,0,True,True,True,11.682020753006274,11.682020753006274,10,10
hotpotqa,ms2,5a8a3e745542996c9b8d5e70,10,29,False,0,0.0,0,0.0,True,0.0,0,True,True,True,14.078270805438258,14.078270805438258,10,10
hotpotqa,ms2,5ac23ff0554299636651994d,10,21,False,0,0.0,0,0.0,True,0.0,0,True,True,True,11.446864362591379,11.446864362591379,6,6
hotpotqa,ms2,5ae0361155429925eb1afc2c,10,28,False,0,0.0,0,0.0,True,0.0,0,True,True,True,11.210478481070107,11.210478481070107,8,8
hotpotqa,ms2,5abc0a5d5542993f40c73c64,10,24,False,0,0.0,0,0.0,True,0.0,0,True,True,True,4.554648260988852,4.554648260988852,5,5
hotpotqa,ms2,5a7cc50e554299452d57ba3e,10,30,False,0,0.0,0,0.0,True,0.0,0,True,True,True,25.72761378946304,25.72761378946304,18,18
hotpotqa,ms2,5abf63f15542997ec76fd3ea,10,29,False,0,0.0,0,0.0,True,0.0,0,True,True,True,20.914972669814443,20.914972669814443,16,16
hotpotqa,ms2,5a8ef2a75542995a26add583,10,15,False,0,0.0,0,0.0,True,0.0,0,True,True,True,0.9800614534492261,0.9800614534492261,2,2
hotpotqa,ms2,5a80721b554299485f5985ef,10,35,False,0,0.0,0,0.0,True,0.0,0,True,True,True,9.074579860288791,9.074579860288791,12,12
hotpotqa,ms2,5ab51dae5542991779162d82,10,29,False,0,0.0,0,0.0,True,0.0,0,True,True,True,4.26181293294628,4.26181293294628,5,5
hotpotqa,ms2,5a7571135542992d0ec05f98,10,9,False,0,0.0,0,0.0,True,0.0,0,True,True,True,0.0,0.0,0,0
hotpotqa,ms2,5a7a0e1e5542990783324e1a,10,31,False,0,0.0,0,0.0,True,0.0,0,True,True,True,6.585425054909174,6.585425054909174,12,12
hotpotqa,ms2,5a74106b55429979e288289e,10,22,False,0,0.0,0,0.0,True,0.0,0,True,True,True,3.928924607804599,3.928924607804599,4,4
hotpotqa,ms2,5a79311755429970f5fffe67,10,15,False,0,0.0,0,0.0,True,0.0,0,True,True,True,0.4772119565215758,0.4772119565215758,1,1
hotpotqa,ms2,5ab2d3df554299194fa9352c,10,25,False,0,0.0,0,0.0,True,0.0,0,True,True,True,1.8759880558251707,1.8759880558251707,2,2
hotpotqa,ms2,5a760ab65542994ccc918697,10,14,False,0,0.0,0,0.0,True,0.0,0,True,True,True,0.33868515991918136,0.33868515991918136,1,1
hotpotqa,ms2,5a7d54165542995f4f402256,10,36,False,0,0.0,0,0.0,True,0.0,0,True,True,True,29.666539443116044,29.666539443116044,23,23
hotpotqa,ms2,5ab859a955429934fafe6d7b,10,26,False,0,0.0,0,0.0,True,0.0,0,True,True,True,9.625421885963197,9.625421885963197,12,12
hotpotqa,ms2,5add61d65542995b365fab21,10,20,False,0,0.0,0,0.0,True,0.0,0,True,True,True,9.499375736579484,9.499375736579484,12,12
hotpotqa,ms2,5abbf698554299114383a0b5,10,25,False,0,0.0,0,0.0,True,0.0,0,True,True,True,14.175916301084326,14.175916301084326,10,10
hotpotqa,ms2,5ab84bf555429916710eb01f,10,26,False,0,0.0,0,0.0,True,0.0,0,True,True,True,10.765968161003094,10.765968161003094,12,12
hotpotqa,ms2,5ab96ab755429970cfb8eacd,10,28,False,0,0.0,0,0.0,True,0.0,0,True,True,True,10.018591004393073,10.018591004393073,11,11
hotpotqa,ms2,5a8a43eb5542996c9b8d5e82,10,13,False,0,0.0,0,0.0,True,0.0,0,True,True,True,1.4948207541137735,1.4948207541137735,4,4
hotpotqa,ms2,5a7320565542991f9a20c61d,10,23,False,0,0.0,0,0.0,True,0.0,0,True,True,True,4.27568805434918,4.27568805434918,4,4
hotpotqa,ms2,5a8b20335542996c9b8d5fb3,10,36,False,0,0.0,0,0.0,True,0.0,0,True,True,True,15.052383148414833,15.052383148414833,14,14
hotpotqa,ms2,5a85fb085542994775f606de,10,16,False,0,0.0,0,0.0,True,0.0,0,True,True,True,7.067306643542942,7.067306643542942,5,5
hotpotqa,ms2,5a8f4c8d554299458435d5a3,10,24,False,0,0.0,0,0.0,True,0.0,0,True,True,True,2.1093228615901767,2.1093228615901767,5,5
hotpotqa,ms2,5a80840f554299485f59863b,10,9,False,0,0.0,0,0.0,True,0.0,0,True,True,True,0.0,0.0,0,0
hotpotqa,ms2,5ae7ba7a5542993210983f12,10,25,False,0,0.0,0,0.0,True,0.0,0,True,True,True,20.052490260496988,20.052490260496988,16,16
hotpotqa,ms2,5ac2acff55429921a00ab02b,10,11,False,0,0.0,0,0.0,True,0.0,0,True,True,True,2.7518010945735236,2.7518010945735236,3,3
scidocs,ms1,78495383450e02c5fe817e408726134b3084905d,20,197,True,13,1.0707179332276164,11,1.0142227569441524,True,-0.05649517628346401,-2,False,True,True,55.786680878962436,55.786680878962436,99,99
scidocs,ms1,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,20,169,True,15,4.575274053681722,13,3.6752977133128812,True,-0.8999763403688403,-2,False,True,True,24.26268721554996,25.267360923632637,64,66
scidocs,ms1,8c872ecd87945e71fcd9fa1b6cb1133cfe805bf2,20,231,True,77,13.245258488437527,49,9.278334223649797,True,-3.96692426478773,-28,False,True,True,54.2903770792837,53.67834327868992,81,82
scidocs,ms1,3a63667284dc8b9687ed1620406030bfe39af3c9,20,224,True,50,8.938984116763612,39,7.163299492385111,True,-1.775684624378501,-11,False,True,True,46.24625269345538,46.74486356214936,76,80
scidocs,ms1,071f47b7bc5830643e31dbed82e0375bf9b26559,20,184,True,47,5.780374532756643,18,3.3049532613799806,True,-2.475421271376663,-29,False,True,True,12.136595460413758,14.277296774006869,45,60
scidocs,ms1,ee9596725d1db17f2b1e2207dd3ea260343bfe4f,20,217,True,40,7.434436240841234,33,6.7025118009330065,True,-0.7319244399082274,-7,False,True,True,60.42792650355592,60.096443152839875,82,83
scidocs,ms1,a65196dfff31425281c690a7f2ca65247147da6b,20,193,True,16,2.1715673486922156,15,2.156452834256789,True,-0.015114514435426774,-1,False,True,True,50.38100480160411,50.38100480160411,81,81
scidocs,ms1,a04b5b99f5d9d8748843e870536a4a9f65562012,20,211,True,37,8.50272323246982,24,6.082136604152411,True,-2.42058662831741,-13,False,True,True,61.94900591355371,62.16666011098446,86,89
scidocs,ms1,de8e80d409aaaa3244da4f2cb5b5bb053d453cee,20,215,True,41,6.339859792220328,30,5.440432580402872,True,-0.8994272118174562,-11,False,True,True,68.41191343984825,69.69193923113174,81,91
scidocs,ms1,ae0fb9c6ebb8ce12610c477d2388447a13dc4694,20,204,True,73,22.920590937875133,37,13.848323773009184,True,-9.072267164865949,-36,False,True,True,37.867380787008884,37.716842496072,69,75
scidocs,ms1,648678f1edab0d2139958070744b826d2b24c79e,20,197,True,14,2.04360914194913,12,1.9116594497638792,True,-0.13194969218525054,-2,False,True,True,39.60149699112458,39.60149699112458,85,85
scidocs,ms1,8a6080396fa7195c7c627bea4b2aeeb9ca39b5f8,20,169,True,2,0.6423444363716664,2,0.6423444363716664,True,0.0,0,True,True,True,36.37424286594613,36.37424286594613,76,76
scidocs,ms1,4715401473dca02ebaa5bdd4d4003705ed91c380,20,212,True,46,10.063953193998495,29,7.666878408883208,True,-2.3970747851152874,-17,False,True,True,74.11802797601248,76.33033312977662,90,104
scidocs,ms1,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,20,213,True,40,7.64845647498251,29,6.2439665718198665,True,-1.4044899031626432,-11,False,True,True,82.52003831557244,82.85449573411364,93,96
scidocs,ms1,3be10c45163c61dfb9f250412699b3f8cb0ada1d,20,246,True,78,12.935788573414454,61,10.497810498201183,True,-2.4379780752132714,-17,False,True,True,74.01003112113116,74.80619324840482,92,97
scidocs,ms1,566c89a1ace18f57ac3212e6d62634b501990b31,20,168,True,16,0.9955887139156467,1,0.3562432421124655,True,-0.6393454718031812,-15,False,True,True,22.809447983908548,23.63085419425127,48,59
scidocs,ms1,370fda29c5aaff285311a87824c5f28db33da021,20,232,True,72,15.12968498037873,47,11.59929984590585,True,-3.53038513447288,-25,False,True,True,53.58881898505733,54.10998934541103,79,87
scidocs,ms1,6c89453c09abde95d998f5acd244f00519472ee0,20,206,True,25,3.1838975573465684,22,2.839942837395859,True,-0.34395471995070936,-3,False,True,True,82.06262826981899,81.76530733789542,100,99
scidocs,ms1,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,20,252,True,78,22.388766277398833,66,18.815421426595012,True,-3.573344850803821,-12,False,True,True,90.32210388204717,94.54789088224507,107,117
scidocs,ms1,714c194a2fc326151b905270558aa137f9f22730,20,230,True,89,24.434774460155,48,15.117620880740347,True,-9.317153579414654,-41,False,True,True,57.96529461678707,61.75012412233462,69,84
scidocs,ms1,c79b88a8d8ba491cead38b431703d84015153a8f,20,229,True,50,10.837486926520851,46,9.857735516856874,True,-0.9797514096639777,-4,False,True,True,80.94421187522659,80.81434326643719,93,92
scidocs,ms1,b2a20116c0609e23d3adfeaa604500fddca66178,20,216,True,63,11.854318115672616,35,8.313264291098005,True,-3.541053824574611,-28,False,True,True,20.55560438025528,20.229774580874064,48,47
scidocs,ms1,8a93cd1b6fbf7c8c86637bae18d979dafeb9a7c1,20,196,True,34,4.471209167360322,17,2.571199571958995,True,-1.9000095954013272,-17,False,True,True,23.526954098179402,24.19448875756106,76,81
scidocs,ms1,281b6888d5df1dddb350fac4e9be5c8272519109,20,179,True,3,0.10195997910872263,3,0.10195997910872263,True,0.0,0,True,True,True,18.914478413413423,18.914478413413423,90,90
scidocs,ms1,0a40663fdcf7c5fb7cfc459693116c41309e7eca,20,203,True,36,4.507973782979499,18,2.608020198116438,True,-1.8999535848630607,-18,False,True,True,52.97598256950337,53.214233828086705,87,91
scidocs,ms1,8501e330d78391f4e690886a8eb8fac867704ea6,20,209,True,33,5.871954231602213,27,5.214229683997993,True,-0.6577245476042197,-6,False,True,True,61.54130681171269,61.19897699364979,101,99
scidocs,ms1,beac53e8074b4822943a3374ff5e9fed98a891b8,20,239,True,73,24.763452797611293,52,20.477780658191467,True,-4.285672139419827,-21,False,True,True,62.54012276069604,67.33042057132863,73,89
scidocs,ms1,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,20,194,True,23,2.279980238693763,11,1.1901129408448283,True,-1.0898672978489348,-12,False,True,True,31.807255657375237,31.948091609773694,78,82
scidocs,ms1,7db20fcc1d71edc32c365f145148d24b9f1427a5,20,190,True,29,2.3655352957080304,19,1.5428096895382588,True,-0.8227256061697716,-10,False,True,True,37.66081894261432,38.353058828018185,81,86
scidocs,ms1,335ad0ff82c728aca99fb0059c607cb18129526f,20,176,True,40,6.19336598323257,30,4.915428033458978,True,-1.2779379497735919,-10,False,True,True,50.250572268009954,50.61152276720117,83,85
scidocs,ms1,04e4034344bda5c97015ea634e6eb1b65ef3a898,20,235,True,69,17.217851783333618,51,13.645160234780283,True,-3.572691548553335,-18,False,True,True,29.08880897184692,30.06986614327276,53,58
scidocs,ms1,271a4077c037b86fb7daf6bff3e66682322ff7d7,20,182,True,44,9.756325856181816,22,6.458818187684794,True,-3.2975076684970217,-22,False,True,True,34.64322911372685,35.655348029560315,67,72
scidocs,ms1,3d23666c6d97d6ba3c86044d83c697821084bed6,20,232,True,55,12.846600101181451,47,11.339825578137171,True,-1.50677452304428,-8,False,True,True,81.11280553004718,82.26131547331639,108,114
scidocs,ms1,fd4537b92ab9fa7c653e9e5b9c4f815914a498c0,20,194,True,27,6.747106787142043,12,3.9835941573995446,True,-2.763512629742498,-15,False,True,True,46.31559695587733,46.48174285116151,69,71
scidocs,ms1,191ea925c2115755b44380c99d84f4a1099b4dcd,20,210,True,42,11.837344647412914,32,8.535298047180115,True,-3.3020466002327993,-10,False,True,True,54.68165769300967,54.688789531600946,82,82
scidocs,ms1,458f1428273254fc5dd399f3c104f507680ddd54,20,171,True,15,2.1303594115083904,9,1.6944222923425918,True,-0.4359371191657986,-6,False,True,True,51.68414485649526,51.70451262169155,82,83
scidocs,ms1,19115f66f6ac1c02568bbb38eceedfa3521a8cc2,20,210,True,36,7.979318044205941,27,6.997611963738881,True,-0.9817060804670605,-9,False,True,True,71.01726912381004,71.39455794763484,96,100
scidocs,ms1,84424eee012089dac9414979f0cb1465c97c4408,20,209,True,35,7.446805141753247,24,6.0437643706477795,True,-1.4030407711054673,-11,False,True,True,61.39904120091487,63.17534854575252,101,111
scidocs,ms1,5bb6b779de7929c573f39cd84169cafbd72e5bae,20,220,True,66,21.01840969839405,34,12.741389718435249,True,-8.2770199799588,-32,False,True,True,57.26500618298582,61.77955602703316,72,87
scidocs,ms1,7b6652910c5cc0df9ff6bc91912a02e58a742d26,20,166,True,15,5.565803464197763,8,4.1171360416954155,True,-1.4486674225023473,-7,False,True,True,27.813042875510206,30.925736982239584,57,64
scidocs,ms1,df0ef17f63582603dafb1ac5c489dec1416ecbf4,20,237,True,87,29.605729007983147,58,21.423189134161838,True,-8.182539873821309,-29,False,True,True,81.64852302869328,86.86291159771783,103,117
scidocs,ms1,f2d5039b55d626ef5466a80e950bddd5cc1819d4,20,178,True,13,1.11406800467143,8,0.9988328380959793,True,-0.11523516657545063,-5,False,True,True,31.513527513300804,31.493167735156398,64,65
scidocs,ms1,7492683af60d02dbd658acdc61249571f8c20fc8,20,188,True,42,6.704640603089496,21,4.570270521035312,True,-2.1343700820541844,-21,False,True,True,42.14321990497951,41.514715842045966,74,75
scidocs,ms1,f7f32e86c23a902ac55fba8b8191026f563bec5b,20,211,True,55,15.283092304174339,37,9.876434325457119,True,-5.40665797871722,-18,False,True,True,53.30653101496209,55.214863398130014,76,80
scidocs,ms1,a22e737d38a1bc671893a7ed341aba436571097a,20,199,True,56,14.733859720957136,41,10.44446599595311,True,-4.289393725004027,-15,False,True,True,34.08276537358835,38.04043477291996,61,69
scidocs,ms1,4b80771429b786ea87740738378ba1eb1504a57f,20,185,True,12,3.936279048386653,10,3.2993989790818254,True,-0.6368800693048278,-2,False,True,True,39.072389033313584,39.072389033313584,91,91
scidocs,ms1,9003fb79e7848ced3be975c3d87a9348a4b8d377,20,199,True,33,3.5097369664096547,23,2.7114003342408366,True,-0.7983366321688181,-10,False,True,True,19.213074451781182,20.521215242434106,66,71
scidocs,ms1,ac58b487e864afafe71c6158553eed10fbc8eef5,20,209,True,64,8.975371126428431,29,5.932284192217225,True,-3.043086934211206,-35,False,True,True,26.985504985511064,27.112351331027988,81,92
scidocs,ms1,30c9a7660281ad8e4538ff9beb20282c74fac810,20,176,True,44,11.163433881001906,29,8.205487967628104,True,-2.957945913373802,-15,False,True,True,36.13278254937704,38.13454290581739,66,73
scidocs,ms1,129397ed6557da93db5ba18cf112ee7b0a7927d8,20,231,True,55,12.497120447838642,44,9.802567532600822,True,-2.6945529152378196,-11,False,True,True,83.43241496564296,84.06691261053507,90,92
scidocs,ms1,1a66df57f88e689438d505474eff73e3a9180c5b,20,208,True,45,6.448643927583216,29,4.806505703786906,True,-1.6421382237963105,-16,False,True,True,49.8753116427984,50.59220383051005,77,84
