dataset,protocol,regime,query_id,graph_changed,raw_balance_scores_changed,normalized_balance_scores_changed,balance_only_ranking_changed,hybrid_scores_changed,full_hybrid_ranking_changed,top_k_set_changed,top_k_order_changed,relevance_sequence_changed,ndcg_changed,hybrid_delta_ndcg
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,76,True,True,True,False,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,78,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,80,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,81,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,82,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,83,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,85,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,86,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,87,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,88,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,91,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,92,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,93,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,95,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,96,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,97,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,99,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,102,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,105,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,107,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,108,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,110,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,111,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,112,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,439,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,442,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,443,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,444,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,445,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,446,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,447,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,448,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,449,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,450,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,452,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,453,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,454,True,True,True,False,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,456,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,457,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,458,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,460,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,461,True,True,True,False,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,462,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,464,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,465,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,466,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,467,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,468,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,470,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,471,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,472,True,True,True,True,True,True,False,True,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,473,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,474,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,478,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,479,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,480,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,481,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,482,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,485,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,486,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,487,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,488,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,489,True,True,True,True,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,490,True,True,True,False,True,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,491,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,493,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,494,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,497,False,False,False,False,False,False,False,False,False,False,0.0
fiqa,primary_minmax_retention_matched,ms1_drop_mutual,498,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a8c7595554299585d9e36b6,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a85ea095542994775f606a8,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5adbf0a255429947ff17385a,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a8e3ea95542995a26add48d,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a85b2d95542997b5ce40028,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a87ab905542996e4f3088c1,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a7bbb64554299042af8f7cc,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a7166395542994082a3e814,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a877e5d5542993e715abf7d,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5ab3b0bf5542992ade7c6e39,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5ab56e32554299637185c594,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5ab6d09255429954757d337d,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a75e05c55429976ec32bc5f,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5ab3e45655429976abd1bcd4,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5ae0d4c9554299603e418468,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a8133725542995ce29dcbdb,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5ae6050f55429929b0807a5e,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5adddccd5542997dc7907069,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5ae22b8d554299234fd0440f,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a722b8655429971e9dc9329,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5adf37a95542995ec70e8f97,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5abd259d55429924427fcf1a,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a828c8355429966c78a6a50,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a8a3e745542996c9b8d5e70,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5ac23ff0554299636651994d,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5ae0361155429925eb1afc2c,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5abc0a5d5542993f40c73c64,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a7cc50e554299452d57ba3e,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5abf63f15542997ec76fd3ea,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a8ef2a75542995a26add583,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a80721b554299485f5985ef,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5ab51dae5542991779162d82,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a7571135542992d0ec05f98,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a7a0e1e5542990783324e1a,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a74106b55429979e288289e,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a79311755429970f5fffe67,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5ab2d3df554299194fa9352c,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a760ab65542994ccc918697,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a7d54165542995f4f402256,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5ab859a955429934fafe6d7b,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5add61d65542995b365fab21,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5abbf698554299114383a0b5,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5ab84bf555429916710eb01f,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5ab96ab755429970cfb8eacd,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a8a43eb5542996c9b8d5e82,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a7320565542991f9a20c61d,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a8b20335542996c9b8d5fb3,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a85fb085542994775f606de,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a8f4c8d554299458435d5a3,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5a80840f554299485f59863b,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5ae7ba7a5542993210983f12,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms2,5ac2acff55429921a00ab02b,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a8c7595554299585d9e36b6,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a85ea095542994775f606a8,True,True,True,False,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5adbf0a255429947ff17385a,True,True,True,False,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a8e3ea95542995a26add48d,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a85b2d95542997b5ce40028,True,True,True,False,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a87ab905542996e4f3088c1,True,True,True,False,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a7bbb64554299042af8f7cc,True,True,True,False,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a7166395542994082a3e814,True,True,True,True,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a877e5d5542993e715abf7d,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5ab3b0bf5542992ade7c6e39,True,True,True,True,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5ab56e32554299637185c594,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5ab6d09255429954757d337d,True,True,True,True,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a75e05c55429976ec32bc5f,True,True,True,True,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5ab3e45655429976abd1bcd4,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5ae0d4c9554299603e418468,True,True,True,False,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a8133725542995ce29dcbdb,True,True,True,True,True,True,False,True,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5ae6050f55429929b0807a5e,True,True,True,True,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5adddccd5542997dc7907069,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5ae22b8d554299234fd0440f,True,True,True,False,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a722b8655429971e9dc9329,True,True,True,True,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5adf37a95542995ec70e8f97,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5abd259d55429924427fcf1a,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a828c8355429966c78a6a50,True,True,True,False,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a8a3e745542996c9b8d5e70,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5ac23ff0554299636651994d,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5ae0361155429925eb1afc2c,True,True,True,False,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5abc0a5d5542993f40c73c64,True,True,True,True,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a7cc50e554299452d57ba3e,True,True,True,True,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5abf63f15542997ec76fd3ea,True,True,True,False,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a8ef2a75542995a26add583,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a80721b554299485f5985ef,True,True,True,False,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5ab51dae5542991779162d82,True,True,True,False,True,True,False,True,True,True,0.22629438553091674
hotpotqa,primary_minmax_retention_matched,ms1,5a7571135542992d0ec05f98,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a7a0e1e5542990783324e1a,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a74106b55429979e288289e,True,True,True,False,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a79311755429970f5fffe67,True,True,True,True,True,True,False,True,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5ab2d3df554299194fa9352c,True,True,True,True,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a760ab65542994ccc918697,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a7d54165542995f4f402256,True,True,True,False,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5ab859a955429934fafe6d7b,True,True,True,False,True,True,False,True,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5add61d65542995b365fab21,True,True,True,False,True,True,False,True,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5abbf698554299114383a0b5,True,True,True,True,True,True,False,True,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5ab84bf555429916710eb01f,True,True,True,False,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5ab96ab755429970cfb8eacd,True,True,True,True,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a8a43eb5542996c9b8d5e82,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a7320565542991f9a20c61d,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a8b20335542996c9b8d5fb3,True,True,True,False,True,True,False,True,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a85fb085542994775f606de,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a8f4c8d554299458435d5a3,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5a80840f554299485f59863b,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5ae7ba7a5542993210983f12,True,True,True,False,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1,5ac2acff55429921a00ab02b,True,True,True,True,True,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a8c7595554299585d9e36b6,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a85ea095542994775f606a8,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5adbf0a255429947ff17385a,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a8e3ea95542995a26add48d,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a85b2d95542997b5ce40028,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a87ab905542996e4f3088c1,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a7bbb64554299042af8f7cc,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a7166395542994082a3e814,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a877e5d5542993e715abf7d,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5ab3b0bf5542992ade7c6e39,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5ab56e32554299637185c594,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5ab6d09255429954757d337d,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a75e05c55429976ec32bc5f,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5ab3e45655429976abd1bcd4,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5ae0d4c9554299603e418468,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a8133725542995ce29dcbdb,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5ae6050f55429929b0807a5e,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5adddccd5542997dc7907069,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5ae22b8d554299234fd0440f,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a722b8655429971e9dc9329,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5adf37a95542995ec70e8f97,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5abd259d55429924427fcf1a,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a828c8355429966c78a6a50,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a8a3e745542996c9b8d5e70,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5ac23ff0554299636651994d,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5ae0361155429925eb1afc2c,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5abc0a5d5542993f40c73c64,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a7cc50e554299452d57ba3e,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5abf63f15542997ec76fd3ea,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a8ef2a75542995a26add583,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a80721b554299485f5985ef,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5ab51dae5542991779162d82,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a7571135542992d0ec05f98,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a7a0e1e5542990783324e1a,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a74106b55429979e288289e,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a79311755429970f5fffe67,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5ab2d3df554299194fa9352c,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a760ab65542994ccc918697,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a7d54165542995f4f402256,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5ab859a955429934fafe6d7b,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5add61d65542995b365fab21,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5abbf698554299114383a0b5,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5ab84bf555429916710eb01f,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5ab96ab755429970cfb8eacd,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a8a43eb5542996c9b8d5e82,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a7320565542991f9a20c61d,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a8b20335542996c9b8d5fb3,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a85fb085542994775f606de,False,False,False,False,False,False,False,False,False,False,0.0
hotpotqa,primary_minmax_retention_matched,ms1_drop_mutual,5a8f4c8d554299458435d5a3,False,False,False,False,False,False,False,False,False,False,0.0
