provider,dataset,query_id,doc_a_id,doc_b_id,ab_category,ba_category,ab_label,ba_label,ref_wins_forward,ref_wins_reverse,agree,either_fallback
cohere,bright,biology:6,immortal_organisms/Biological_immortality_2.txt,immortal_organisms/Immortality_2.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:6,immortal_organisms/Biological_immortality_2.txt,immortal_organisms/Senescence.txt,exact,exact,B,A,False,False,True,False
cohere,bright,biology:6,immortal_organisms/Biological_immortality_2.txt,longest-lasting_protein/Elastin_4.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:6,immortal_organisms/Immortality.txt,immortal_organisms/Immortality_2.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:6,immortal_organisms/Immortality.txt,immortal_organisms/Senescence.txt,exact,exact,B,A,False,False,True,False
cohere,bright,biology:6,immortal_organisms/Immortality.txt,longest-lasting_protein/Elastin_4.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:6,immortal_organisms/Immortality_2.txt,immortal_organisms/Senescence.txt,exact,exact,B,A,False,False,True,False
cohere,bright,biology:6,immortal_organisms/Immortality_2.txt,longest-lasting_protein/Elastin_4.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:6,immortal_organisms/Senescence.txt,longest-lasting_protein/Elastin_4.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,camel_41315,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:6,camel_41315,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:6,camel_41315,gdp_wellbeing/wellbeingandgdphtm_10.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:6,camel_41315,immortal_organisms/Biological_immortality.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:6,camel_41315,immortal_organisms/Biological_immortality_2.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:6,camel_41315,immortal_organisms/Immortality.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:6,camel_41315,immortal_organisms/Immortality_2.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:6,camel_41315,immortal_organisms/Senescence.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:6,camel_41315,longest-lasting_protein/Elastin_4.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,exact,exact,A,A,True,False,False,False
azure,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,gdp_wellbeing/wellbeingandgdphtm_10.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,immortal_organisms/Biological_immortality.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,immortal_organisms/Biological_immortality_2.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,immortal_organisms/Immortality.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,immortal_organisms/Immortality_2.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,immortal_organisms/Senescence.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,evolution_not_make_our_life_longer/Antagonistic_pleiotropy_hypothesis.txt,longest-lasting_protein/Elastin_4.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,gdp_wellbeing/wellbeingandgdphtm_10.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,immortal_organisms/Biological_immortality.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,immortal_organisms/Biological_immortality_2.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,immortal_organisms/Immortality.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,immortal_organisms/Immortality_2.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,immortal_organisms/Senescence.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,evolution_not_make_our_life_longer/Mutation_accumulation_theory.txt,longest-lasting_protein/Elastin_4.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,gdp_wellbeing/wellbeingandgdphtm_10.txt,immortal_organisms/Biological_immortality.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:6,gdp_wellbeing/wellbeingandgdphtm_10.txt,immortal_organisms/Biological_immortality_2.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:6,gdp_wellbeing/wellbeingandgdphtm_10.txt,immortal_organisms/Immortality.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:6,gdp_wellbeing/wellbeingandgdphtm_10.txt,immortal_organisms/Immortality_2.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:6,gdp_wellbeing/wellbeingandgdphtm_10.txt,immortal_organisms/Senescence.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:6,gdp_wellbeing/wellbeingandgdphtm_10.txt,longest-lasting_protein/Elastin_4.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:6,immortal_organisms/Biological_immortality.txt,immortal_organisms/Biological_immortality_2.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,immortal_organisms/Biological_immortality.txt,immortal_organisms/Immortality.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,immortal_organisms/Biological_immortality.txt,immortal_organisms/Immortality_2.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,immortal_organisms/Biological_immortality.txt,immortal_organisms/Senescence.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:6,immortal_organisms/Biological_immortality.txt,longest-lasting_protein/Elastin_4.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,immortal_organisms/Biological_immortality_2.txt,immortal_organisms/Immortality.txt,exact,exact,A,A,True,False,False,False
azure,bright,biology:6,immortal_organisms/Biological_immortality_2.txt,immortal_organisms/Immortality_2.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,immortal_organisms/Biological_immortality_2.txt,immortal_organisms/Senescence.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:6,immortal_organisms/Biological_immortality_2.txt,longest-lasting_protein/Elastin_4.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,immortal_organisms/Immortality.txt,immortal_organisms/Immortality_2.txt,exact,exact,A,A,True,False,False,False
azure,bright,biology:6,immortal_organisms/Immortality.txt,immortal_organisms/Senescence.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:6,immortal_organisms/Immortality.txt,longest-lasting_protein/Elastin_4.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:6,immortal_organisms/Immortality_2.txt,immortal_organisms/Senescence.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:6,immortal_organisms/Immortality_2.txt,longest-lasting_protein/Elastin_4.txt,exact,exact,A,A,True,False,False,False
azure,bright,biology:6,immortal_organisms/Senescence.txt,longest-lasting_protein/Elastin_4.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:7,adults_lose_hearing/Hearing_loss_3.txt,camel_25767,exact,exact,B,B,False,True,False,False
cohere,bright,biology:7,adults_lose_hearing/Hearing_loss_3.txt,cracking_joint/Crepitus.txt,exact,exact,B,A,False,False,True,False
cohere,bright,biology:7,adults_lose_hearing/Hearing_loss_3.txt,cracking_joint/Crepitus_1.txt,exact,exact,B,A,False,False,True,False
cohere,bright,biology:7,adults_lose_hearing/Hearing_loss_3.txt,cracking_joint/Joint_cracking.txt,exact,exact,B,A,False,False,True,False
cohere,bright,biology:7,adults_lose_hearing/Hearing_loss_3.txt,cracking_joint/Joint_cracking_0.txt,exact,exact,B,A,False,False,True,False
cohere,bright,biology:7,adults_lose_hearing/Hearing_loss_3.txt,diffdrive/userdochtml_2.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:7,adults_lose_hearing/Hearing_loss_3.txt,gazebo_tag/tutorialstutrosurdfc_9.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:7,adults_lose_hearing/Hearing_loss_3.txt,subscriber_interface/topicbasedsystemcppL_3.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:7,adults_lose_hearing/Hearing_loss_3.txt,visual_marker/visualservoingingaze_7.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:7,camel_25767,cracking_joint/Crepitus.txt,exact,exact,B,A,False,False,True,False
cohere,bright,biology:7,camel_25767,cracking_joint/Crepitus_1.txt,exact,exact,B,A,False,False,True,False
cohere,bright,biology:7,camel_25767,cracking_joint/Joint_cracking.txt,exact,exact,B,A,False,False,True,False
cohere,bright,biology:7,camel_25767,cracking_joint/Joint_cracking_0.txt,exact,exact,B,A,False,False,True,False
cohere,bright,biology:7,camel_25767,diffdrive/userdochtml_2.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:7,camel_25767,gazebo_tag/tutorialstutrosurdfc_9.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:7,camel_25767,subscriber_interface/topicbasedsystemcppL_3.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:7,camel_25767,visual_marker/visualservoingingaze_7.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:7,cracking_joint/Crepitus.txt,cracking_joint/Crepitus_1.txt,exact,exact,B,A,False,False,True,False
cohere,bright,biology:7,cracking_joint/Crepitus.txt,cracking_joint/Joint_cracking.txt,exact,exact,B,A,False,False,True,False
cohere,bright,biology:7,cracking_joint/Crepitus.txt,cracking_joint/Joint_cracking_0.txt,exact,exact,B,A,False,False,True,False
cohere,bright,biology:7,cracking_joint/Crepitus.txt,diffdrive/userdochtml_2.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:7,cracking_joint/Crepitus.txt,gazebo_tag/tutorialstutrosurdfc_9.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:7,cracking_joint/Crepitus.txt,subscriber_interface/topicbasedsystemcppL_3.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:7,cracking_joint/Crepitus.txt,visual_marker/visualservoingingaze_7.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:7,cracking_joint/Crepitus_1.txt,cracking_joint/Joint_cracking.txt,exact,exact,B,A,False,False,True,False
cohere,bright,biology:7,cracking_joint/Crepitus_1.txt,cracking_joint/Joint_cracking_0.txt,exact,exact,B,A,False,False,True,False
cohere,bright,biology:7,cracking_joint/Crepitus_1.txt,diffdrive/userdochtml_2.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:7,cracking_joint/Crepitus_1.txt,gazebo_tag/tutorialstutrosurdfc_9.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:7,cracking_joint/Crepitus_1.txt,subscriber_interface/topicbasedsystemcppL_3.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:7,cracking_joint/Crepitus_1.txt,visual_marker/visualservoingingaze_7.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:7,cracking_joint/Joint_cracking.txt,cracking_joint/Joint_cracking_0.txt,exact,exact,A,A,True,False,False,False
cohere,bright,biology:7,cracking_joint/Joint_cracking.txt,diffdrive/userdochtml_2.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:7,cracking_joint/Joint_cracking.txt,gazebo_tag/tutorialstutrosurdfc_9.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:7,cracking_joint/Joint_cracking.txt,subscriber_interface/topicbasedsystemcppL_3.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:7,cracking_joint/Joint_cracking.txt,visual_marker/visualservoingingaze_7.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:7,cracking_joint/Joint_cracking_0.txt,diffdrive/userdochtml_2.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:7,cracking_joint/Joint_cracking_0.txt,gazebo_tag/tutorialstutrosurdfc_9.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:7,cracking_joint/Joint_cracking_0.txt,subscriber_interface/topicbasedsystemcppL_3.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:7,cracking_joint/Joint_cracking_0.txt,visual_marker/visualservoingingaze_7.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:7,diffdrive/userdochtml_2.txt,gazebo_tag/tutorialstutrosurdfc_9.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:7,diffdrive/userdochtml_2.txt,subscriber_interface/topicbasedsystemcppL_3.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:7,diffdrive/userdochtml_2.txt,visual_marker/visualservoingingaze_7.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:7,gazebo_tag/tutorialstutrosurdfc_9.txt,subscriber_interface/topicbasedsystemcppL_3.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:7,gazebo_tag/tutorialstutrosurdfc_9.txt,visual_marker/visualservoingingaze_7.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:7,subscriber_interface/topicbasedsystemcppL_3.txt,visual_marker/visualservoingingaze_7.txt,exact,exact,B,B,False,True,False,False
azure,bright,biology:7,adults_lose_hearing/Hearing_loss_3.txt,camel_25767,exact,exact,A,B,True,True,True,False
azure,bright,biology:7,adults_lose_hearing/Hearing_loss_3.txt,cracking_joint/Crepitus.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:7,adults_lose_hearing/Hearing_loss_3.txt,cracking_joint/Crepitus_1.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:7,adults_lose_hearing/Hearing_loss_3.txt,cracking_joint/Joint_cracking.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:7,adults_lose_hearing/Hearing_loss_3.txt,cracking_joint/Joint_cracking_0.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:7,adults_lose_hearing/Hearing_loss_3.txt,diffdrive/userdochtml_2.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:7,adults_lose_hearing/Hearing_loss_3.txt,gazebo_tag/tutorialstutrosurdfc_9.txt,exact,contains_only,A,A,True,False,False,False
azure,bright,biology:7,adults_lose_hearing/Hearing_loss_3.txt,subscriber_interface/topicbasedsystemcppL_3.txt,exact,exact,A,A,True,False,False,False
azure,bright,biology:7,adults_lose_hearing/Hearing_loss_3.txt,visual_marker/visualservoingingaze_7.txt,exact,exact,A,A,True,False,False,False
azure,bright,biology:7,camel_25767,cracking_joint/Crepitus.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:7,camel_25767,cracking_joint/Crepitus_1.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:7,camel_25767,cracking_joint/Joint_cracking.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:7,camel_25767,cracking_joint/Joint_cracking_0.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:7,camel_25767,diffdrive/userdochtml_2.txt,contains_only,contains_only,A,A,True,False,False,False
azure,bright,biology:7,camel_25767,gazebo_tag/tutorialstutrosurdfc_9.txt,exact,contains_only,A,A,True,False,False,False
azure,bright,biology:7,camel_25767,subscriber_interface/topicbasedsystemcppL_3.txt,contains_only,contains_only,A,A,True,False,False,False
azure,bright,biology:7,camel_25767,visual_marker/visualservoingingaze_7.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:7,cracking_joint/Crepitus.txt,cracking_joint/Crepitus_1.txt,exact,exact,B,B,False,True,False,False
azure,bright,biology:7,cracking_joint/Crepitus.txt,cracking_joint/Joint_cracking.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:7,cracking_joint/Crepitus.txt,cracking_joint/Joint_cracking_0.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:7,cracking_joint/Crepitus.txt,diffdrive/userdochtml_2.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:7,cracking_joint/Crepitus.txt,gazebo_tag/tutorialstutrosurdfc_9.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:7,cracking_joint/Crepitus.txt,subscriber_interface/topicbasedsystemcppL_3.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:7,cracking_joint/Crepitus.txt,visual_marker/visualservoingingaze_7.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:7,cracking_joint/Crepitus_1.txt,cracking_joint/Joint_cracking.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:7,cracking_joint/Crepitus_1.txt,cracking_joint/Joint_cracking_0.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:7,cracking_joint/Crepitus_1.txt,diffdrive/userdochtml_2.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:7,cracking_joint/Crepitus_1.txt,gazebo_tag/tutorialstutrosurdfc_9.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:7,cracking_joint/Crepitus_1.txt,subscriber_interface/topicbasedsystemcppL_3.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:7,cracking_joint/Crepitus_1.txt,visual_marker/visualservoingingaze_7.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:7,cracking_joint/Joint_cracking.txt,cracking_joint/Joint_cracking_0.txt,exact,exact,A,A,True,False,False,False
azure,bright,biology:7,cracking_joint/Joint_cracking.txt,diffdrive/userdochtml_2.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:7,cracking_joint/Joint_cracking.txt,gazebo_tag/tutorialstutrosurdfc_9.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:7,cracking_joint/Joint_cracking.txt,subscriber_interface/topicbasedsystemcppL_3.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:7,cracking_joint/Joint_cracking.txt,visual_marker/visualservoingingaze_7.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:7,cracking_joint/Joint_cracking_0.txt,diffdrive/userdochtml_2.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:7,cracking_joint/Joint_cracking_0.txt,gazebo_tag/tutorialstutrosurdfc_9.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:7,cracking_joint/Joint_cracking_0.txt,subscriber_interface/topicbasedsystemcppL_3.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:7,cracking_joint/Joint_cracking_0.txt,visual_marker/visualservoingingaze_7.txt,exact,exact,A,B,True,True,True,False
azure,bright,biology:7,diffdrive/userdochtml_2.txt,gazebo_tag/tutorialstutrosurdfc_9.txt,contains_only,contains_only,A,A,True,False,False,False
azure,bright,biology:7,diffdrive/userdochtml_2.txt,subscriber_interface/topicbasedsystemcppL_3.txt,exact,exact,A,A,True,False,False,False
azure,bright,biology:7,diffdrive/userdochtml_2.txt,visual_marker/visualservoingingaze_7.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:7,gazebo_tag/tutorialstutrosurdfc_9.txt,subscriber_interface/topicbasedsystemcppL_3.txt,exact,exact,A,A,True,False,False,False
azure,bright,biology:7,gazebo_tag/tutorialstutrosurdfc_9.txt,visual_marker/visualservoingingaze_7.txt,contains_only,exact,A,A,True,False,False,False
azure,bright,biology:7,subscriber_interface/topicbasedsystemcppL_3.txt,visual_marker/visualservoingingaze_7.txt,exact,exact,A,A,True,False,False,False
cohere,bright,biology:8,genetic_sequence_of_SARS-CoV-2/Polyadenylation.txt,longest-lasting_protein/Elastin_4.txt,exact,exact,B,A,False,False,True,False
cohere,bright,biology:8,genetic_sequence_of_SARS-CoV-2/Polyadenylation.txt,muscle_bigger/Muscle_hypertrophy_4.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:8,genetic_sequence_of_SARS-CoV-2/Polyadenylation.txt,protein_in_food/Protein.txt,exact,exact,B,A,False,False,True,False
cohere,bright,biology:8,genetic_sequence_of_SARS-CoV-2/Polyadenylation.txt,protein_in_food/Protein_(nutrient).txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:8,genetic_sequence_of_SARS-CoV-2/Polyadenylation.txt,protein_in_food/Protein_(nutrient)_0.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:8,genetic_sequence_of_SARS-CoV-2/Polyadenylation.txt,protein_in_food/Protein_(nutrient)_1.txt,exact,exact,B,A,False,False,True,False
cohere,bright,biology:8,genetic_sequence_of_SARS-CoV-2/Polyadenylation.txt,protein_in_food/Protein_(nutrient)_4.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:8,genetic_sequence_of_SARS-CoV-2/Polyadenylation.txt,protein_in_food/Protein_1.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:8,genetic_sequence_of_SARS-CoV-2/Polyadenylation.txt,protein_in_food/Protein_10.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:8,longest-lasting_protein/Elastin_4.txt,muscle_bigger/Muscle_hypertrophy_4.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:8,longest-lasting_protein/Elastin_4.txt,protein_in_food/Protein.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:8,longest-lasting_protein/Elastin_4.txt,protein_in_food/Protein_(nutrient).txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:8,longest-lasting_protein/Elastin_4.txt,protein_in_food/Protein_(nutrient)_0.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:8,longest-lasting_protein/Elastin_4.txt,protein_in_food/Protein_(nutrient)_1.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:8,longest-lasting_protein/Elastin_4.txt,protein_in_food/Protein_(nutrient)_4.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:8,longest-lasting_protein/Elastin_4.txt,protein_in_food/Protein_1.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:8,longest-lasting_protein/Elastin_4.txt,protein_in_food/Protein_10.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:8,muscle_bigger/Muscle_hypertrophy_4.txt,protein_in_food/Protein.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:8,muscle_bigger/Muscle_hypertrophy_4.txt,protein_in_food/Protein_(nutrient).txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:8,muscle_bigger/Muscle_hypertrophy_4.txt,protein_in_food/Protein_(nutrient)_0.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:8,muscle_bigger/Muscle_hypertrophy_4.txt,protein_in_food/Protein_(nutrient)_1.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:8,muscle_bigger/Muscle_hypertrophy_4.txt,protein_in_food/Protein_(nutrient)_4.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:8,muscle_bigger/Muscle_hypertrophy_4.txt,protein_in_food/Protein_1.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:8,muscle_bigger/Muscle_hypertrophy_4.txt,protein_in_food/Protein_10.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:8,protein_in_food/Protein.txt,protein_in_food/Protein_(nutrient).txt,malformed,exact,A,B,True,True,True,True
cohere,bright,biology:8,protein_in_food/Protein.txt,protein_in_food/Protein_(nutrient)_0.txt,malformed,exact,A,B,True,True,True,True
cohere,bright,biology:8,protein_in_food/Protein.txt,protein_in_food/Protein_(nutrient)_1.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:8,protein_in_food/Protein.txt,protein_in_food/Protein_(nutrient)_4.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:8,protein_in_food/Protein.txt,protein_in_food/Protein_1.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:8,protein_in_food/Protein.txt,protein_in_food/Protein_10.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:8,protein_in_food/Protein_(nutrient).txt,protein_in_food/Protein_(nutrient)_0.txt,malformed,malformed,A,A,True,False,False,True
cohere,bright,biology:8,protein_in_food/Protein_(nutrient).txt,protein_in_food/Protein_(nutrient)_1.txt,exact,malformed,B,A,False,False,True,True
cohere,bright,biology:8,protein_in_food/Protein_(nutrient).txt,protein_in_food/Protein_(nutrient)_4.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:8,protein_in_food/Protein_(nutrient).txt,protein_in_food/Protein_1.txt,malformed,exact,A,B,True,True,True,True
cohere,bright,biology:8,protein_in_food/Protein_(nutrient).txt,protein_in_food/Protein_10.txt,malformed,exact,A,B,True,True,True,True
cohere,bright,biology:8,protein_in_food/Protein_(nutrient)_0.txt,protein_in_food/Protein_(nutrient)_1.txt,exact,malformed,B,A,False,False,True,True
cohere,bright,biology:8,protein_in_food/Protein_(nutrient)_0.txt,protein_in_food/Protein_(nutrient)_4.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:8,protein_in_food/Protein_(nutrient)_0.txt,protein_in_food/Protein_1.txt,malformed,exact,A,B,True,True,True,True
cohere,bright,biology:8,protein_in_food/Protein_(nutrient)_0.txt,protein_in_food/Protein_10.txt,malformed,exact,A,B,True,True,True,True
cohere,bright,biology:8,protein_in_food/Protein_(nutrient)_1.txt,protein_in_food/Protein_(nutrient)_4.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:8,protein_in_food/Protein_(nutrient)_1.txt,protein_in_food/Protein_1.txt,exact,exact,A,B,True,True,True,False
cohere,bright,biology:8,protein_in_food/Protein_(nutrient)_1.txt,protein_in_food/Protein_10.txt,malformed,exact,A,B,True,True,True,True
cohere,bright,biology:8,protein_in_food/Protein_(nutrient)_4.txt,protein_in_food/Protein_1.txt,malformed,exact,A,B,True,True,True,True
cohere,bright,biology:8,protein_in_food/Protein_(nutrient)_4.txt,protein_in_food/Protein_10.txt,exact,exact,B,B,False,True,False,False
cohere,bright,biology:8,protein_in_food/Protein_1.txt,protein_in_food/Protein_10.txt,exact,exact,B,B,False,True,False,False
azure,bright,biology:8,genetic_sequence_of_SARS-CoV-2/Polyadenylation.txt,longest-lasting_protein/Elastin_4.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:8,genetic_sequence_of_SARS-CoV-2/Polyadenylation.txt,muscle_bigger/Muscle_hypertrophy_4.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:8,genetic_sequence_of_SARS-CoV-2/Polyadenylation.txt,protein_in_food/Protein.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:8,genetic_sequence_of_SARS-CoV-2/Polyadenylation.txt,protein_in_food/Protein_(nutrient).txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:8,genetic_sequence_of_SARS-CoV-2/Polyadenylation.txt,protein_in_food/Protein_(nutrient)_0.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:8,genetic_sequence_of_SARS-CoV-2/Polyadenylation.txt,protein_in_food/Protein_(nutrient)_1.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:8,genetic_sequence_of_SARS-CoV-2/Polyadenylation.txt,protein_in_food/Protein_(nutrient)_4.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:8,genetic_sequence_of_SARS-CoV-2/Polyadenylation.txt,protein_in_food/Protein_1.txt,exact,exact,B,A,False,False,True,False
azure,bright,biology:8,genetic_sequence_of_SARS-CoV-2/Polyadenylation.txt,protein_in_food/Protein_10.txt,contains_only,exact,A,A,True,False,False,False
