original_source_path,current_destination_path,rollback_command
reports/jdiq-overnight-cont-20260713-230229/scripts/phase04_prepare_anonymous_artifact.sh,reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/phase04_prepare_anonymous_artifact.sh,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/phase04_prepare_anonymous_artifact.sh' 'reports/jdiq-overnight-cont-20260713-230229/scripts/phase04_prepare_anonymous_artifact.sh'
reports/jdiq-overnight-cont-20260713-230229/scripts/phase05_polish.py,reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/phase05_polish.py,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/phase05_polish.py' 'reports/jdiq-overnight-cont-20260713-230229/scripts/phase05_polish.py'
reports/jdiq-overnight-cont-20260713-230229/scripts/phase06_validate.py,reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/phase06_validate.py,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/phase06_validate.py' 'reports/jdiq-overnight-cont-20260713-230229/scripts/phase06_validate.py'
reports/jdiq-overnight-cont-20260713-230229/scripts/phase07_finalize.py,reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/phase07_finalize.py,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/phase07_finalize.py' 'reports/jdiq-overnight-cont-20260713-230229/scripts/phase07_finalize.py'
reports/jdiq-overnight-cont-20260713-230229/scripts/phase08_numeric_audit.py,reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/phase08_numeric_audit.py,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/phase08_numeric_audit.py' 'reports/jdiq-overnight-cont-20260713-230229/scripts/phase08_numeric_audit.py'
reports/jdiq-overnight-cont-20260713-230229/scripts/phase09_deep_table_audit.py,reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/phase09_deep_table_audit.py,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/phase09_deep_table_audit.py' 'reports/jdiq-overnight-cont-20260713-230229/scripts/phase09_deep_table_audit.py'
reports/jdiq-overnight-cont-20260713-230229/scripts/run_combmnz_hardfail.sh,reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/run_combmnz_hardfail.sh,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/run_combmnz_hardfail.sh' 'reports/jdiq-overnight-cont-20260713-230229/scripts/run_combmnz_hardfail.sh'
reports/jdiq-overnight-cont-20260713-230229/scripts/run_continuation_workflow.sh,reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/run_continuation_workflow.sh,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/run_continuation_workflow.sh' 'reports/jdiq-overnight-cont-20260713-230229/scripts/run_continuation_workflow.sh'
reports/jdiq-overnight-cont-20260713-230229/scripts/run_deep_audit.sh,reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/run_deep_audit.sh,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/run_deep_audit.sh' 'reports/jdiq-overnight-cont-20260713-230229/scripts/run_deep_audit.sh'
reports/jdiq-overnight-cont-20260713-230229/scripts/run_numeric_audit_finalize.sh,reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/run_numeric_audit_finalize.sh,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/scripts/run_numeric_audit_finalize.sh' 'reports/jdiq-overnight-cont-20260713-230229/scripts/run_numeric_audit_finalize.sh'
reports/jdiq-overnight-cont-20260713-230229/tables/optional_inventory.json,reports/_archive/jdiq-overnight-cont-20260713-230229/tables/optional_inventory.json,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/tables/optional_inventory.json' 'reports/jdiq-overnight-cont-20260713-230229/tables/optional_inventory.json'
reports/jdiq-overnight-cont-20260713-230229/tables/phase01_methods_fix.json,reports/_archive/jdiq-overnight-cont-20260713-230229/tables/phase01_methods_fix.json,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/tables/phase01_methods_fix.json' 'reports/jdiq-overnight-cont-20260713-230229/tables/phase01_methods_fix.json'
reports/jdiq-overnight-cont-20260713-230229/tables/phase02_src_leaks.json,reports/_archive/jdiq-overnight-cont-20260713-230229/tables/phase02_src_leaks.json,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/tables/phase02_src_leaks.json' 'reports/jdiq-overnight-cont-20260713-230229/tables/phase02_src_leaks.json'
reports/jdiq-overnight-cont-20260713-230229/tables/phase03_combmnz.json,reports/_archive/jdiq-overnight-cont-20260713-230229/tables/phase03_combmnz.json,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/tables/phase03_combmnz.json' 'reports/jdiq-overnight-cont-20260713-230229/tables/phase03_combmnz.json'
reports/jdiq-overnight-cont-20260713-230229/tables/phase06_validation.json,reports/_archive/jdiq-overnight-cont-20260713-230229/tables/phase06_validation.json,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/tables/phase06_validation.json' 'reports/jdiq-overnight-cont-20260713-230229/tables/phase06_validation.json'
reports/jdiq-overnight-cont-20260713-230229/tables/phase08_mismatch_count.txt,reports/_archive/jdiq-overnight-cont-20260713-230229/tables/phase08_mismatch_count.txt,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/tables/phase08_mismatch_count.txt' 'reports/jdiq-overnight-cont-20260713-230229/tables/phase08_mismatch_count.txt'
reports/jdiq-overnight-cont-20260713-230229/tables/phase08_numeric_audit.json,reports/_archive/jdiq-overnight-cont-20260713-230229/tables/phase08_numeric_audit.json,git mv (history preserved) -- rollback: git mv 'reports/_archive/jdiq-overnight-cont-20260713-230229/tables/phase08_numeric_audit.json' 'reports/jdiq-overnight-cont-20260713-230229/tables/phase08_numeric_audit.json'
reports/canonical_results_inventory.csv,reports/_archive/publication_audit_20260406/canonical_results_inventory.csv,git mv (history preserved) -- rollback: git mv 'reports/_archive/publication_audit_20260406/canonical_results_inventory.csv' 'reports/canonical_results_inventory.csv'
reports/claim_support_matrix.csv,reports/_archive/publication_audit_20260406/claim_support_matrix.csv,git mv (history preserved) -- rollback: git mv 'reports/_archive/publication_audit_20260406/claim_support_matrix.csv' 'reports/claim_support_matrix.csv'
reports/paper_safe_contributions.md,reports/_archive/publication_audit_20260406/paper_safe_contributions.md,git mv (history preserved) -- rollback: git mv 'reports/_archive/publication_audit_20260406/paper_safe_contributions.md' 'reports/paper_safe_contributions.md'
reports/repaired_vs_unrepaired_master_table.csv,reports/_archive/publication_audit_20260406/repaired_vs_unrepaired_master_table.csv,git mv (history preserved) -- rollback: git mv 'reports/_archive/publication_audit_20260406/repaired_vs_unrepaired_master_table.csv' 'reports/repaired_vs_unrepaired_master_table.csv'
reports/repo_cleanup_recommendations.md,reports/_archive/publication_audit_20260406/repo_cleanup_recommendations.md,git mv (history preserved) -- rollback: git mv 'reports/_archive/publication_audit_20260406/repo_cleanup_recommendations.md' 'reports/repo_cleanup_recommendations.md'
reports/repo_publication_audit.md,reports/_archive/publication_audit_20260406/repo_publication_audit.md,git mv (history preserved) -- rollback: git mv 'reports/_archive/publication_audit_20260406/repo_publication_audit.md' 'reports/repo_publication_audit.md'
reports/exact_ilp_repair_investigation/,reports/_archive/exact_ilp_repair_investigation_SUPERSEDED/,plain mv (was untracked) -- rollback: mv 'reports/_archive/exact_ilp_repair_investigation_SUPERSEDED' 'reports/exact_ilp_repair_investigation'
"papers/papers/ (empty, 3 nested empty dirs)",(deleted),"rm -rf (was empty, untracked) -- rollback: not applicable, nothing to restore (directory was empty)"
