order,query_id,split,method,budget,budget_frac,ndcg,delta_vs_bm25,topk_overlap_vs_exhaustive,topk_overlap_vs_bm25,kendall_tau_vs_exhaustive
static_adjacent,c05ae45c262b270df1e99a32efa35036aae8d950,test,fixed_blend,63,0.6,0.9747429528567879,0.138962978453964,0.8181818181818182,0.5384615384615384,0.7904761904761904
static_adjacent,c05ae45c262b270df1e99a32efa35036aae8d950,test,regularized_bt,63,0.6,0.9896062251871525,0.15382625078432854,0.8181818181818182,0.6666666666666666,0.8095238095238095
static_adjacent,c05ae45c262b270df1e99a32efa35036aae8d950,test,exhaustive,63,0.6,0.9896062251871525,0.15382625078432854,1.0,0.5384615384615384,1.0
static_adjacent,c05ae45c262b270df1e99a32efa35036aae8d950,test,initial_bm25,105,1.0,0.8357799744028239,0.0,0.5384615384615384,1.0,0.23809523809523808
static_adjacent,c05ae45c262b270df1e99a32efa35036aae8d950,test,sparse_copeland,105,1.0,0.9896062251871525,0.15382625078432854,1.0,0.5384615384615384,1.0
static_adjacent,c05ae45c262b270df1e99a32efa35036aae8d950,test,pure_bt_no_prior,105,1.0,0.9896062251871525,0.15382625078432854,0.8181818181818182,0.5384615384615384,0.9428571428571428
static_adjacent,c05ae45c262b270df1e99a32efa35036aae8d950,test,fixed_blend,105,1.0,0.9896062251871525,0.15382625078432854,0.8181818181818182,0.6666666666666666,0.8285714285714286
static_adjacent,c05ae45c262b270df1e99a32efa35036aae8d950,test,regularized_bt,105,1.0,0.9896062251871525,0.15382625078432854,1.0,0.5384615384615384,1.0
static_adjacent,c05ae45c262b270df1e99a32efa35036aae8d950,test,exhaustive,105,1.0,0.9896062251871525,0.15382625078432854,1.0,0.5384615384615384,1.0
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,initial_bm25,0,0.0,1.0,0.0,0.8181818181818182,1.0,0.7142857142857143
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,sparse_copeland,0,0.0,1.0,0.0,0.8181818181818182,1.0,0.7142857142857143
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,pure_bt_no_prior,0,0.0,1.0,0.0,0.8181818181818182,1.0,0.7142857142857143
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,fixed_blend,0,0.0,1.0,0.0,0.8181818181818182,1.0,0.7142857142857143
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,regularized_bt,0,0.0,1.0,0.0,0.8181818181818182,1.0,0.7142857142857143
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,exhaustive,0,0.0,1.0,0.0,1.0,0.8181818181818182,1.0
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,initial_bm25,1,0.009523809523809525,1.0,0.0,0.8181818181818182,1.0,0.7142857142857143
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,sparse_copeland,1,0.009523809523809525,0.8687949224876582,-0.13120507751234178,0.6666666666666666,0.8181818181818182,0.5047619047619047
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,pure_bt_no_prior,1,0.009523809523809525,0.8687949224876582,-0.13120507751234178,0.6666666666666666,0.8181818181818182,0.5047619047619047
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,fixed_blend,1,0.009523809523809525,1.0,0.0,0.8181818181818182,1.0,0.7333333333333333
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,regularized_bt,1,0.009523809523809525,1.0,0.0,0.8181818181818182,1.0,0.7142857142857143
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,exhaustive,1,0.009523809523809525,1.0,0.0,1.0,0.8181818181818182,1.0
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,initial_bm25,5,0.047619047619047616,1.0,0.0,0.8181818181818182,1.0,0.7142857142857143
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,sparse_copeland,5,0.047619047619047616,0.8687949224876582,-0.13120507751234178,0.5384615384615384,0.6666666666666666,0.3523809523809524
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,pure_bt_no_prior,5,0.047619047619047616,0.7227265726449519,-0.2772734273550481,0.5384615384615384,0.5384615384615384,0.2
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,fixed_blend,5,0.047619047619047616,1.0,0.0,0.8181818181818182,1.0,0.7142857142857143
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,regularized_bt,5,0.047619047619047616,1.0,0.0,0.8181818181818182,1.0,0.7333333333333333
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,exhaustive,5,0.047619047619047616,1.0,0.0,1.0,0.8181818181818182,1.0
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,initial_bm25,10,0.09523809523809523,1.0,0.0,0.8181818181818182,1.0,0.7142857142857143
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,sparse_copeland,10,0.09523809523809523,0.7607566881222602,-0.23924331187773984,0.6666666666666666,0.5384615384615384,0.44761904761904764
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,pure_bt_no_prior,10,0.09523809523809523,0.7756199604526248,-0.22438003954737518,0.42857142857142855,0.3333333333333333,0.3142857142857143
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,fixed_blend,10,0.09523809523809523,1.0,0.0,0.8181818181818182,0.8181818181818182,0.8285714285714286
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,regularized_bt,10,0.09523809523809523,1.0,0.0,0.8181818181818182,0.8181818181818182,0.8476190476190476
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,exhaustive,10,0.09523809523809523,1.0,0.0,1.0,0.8181818181818182,1.0
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,initial_bm25,21,0.2,1.0,0.0,0.8181818181818182,1.0,0.7142857142857143
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,sparse_copeland,21,0.2,0.7372449353281585,-0.2627550646718415,0.5384615384615384,0.42857142857142855,0.4666666666666667
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,pure_bt_no_prior,21,0.2,0.9747429528567879,-0.025257047143212086,0.5384615384615384,0.42857142857142855,0.638095238095238
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,fixed_blend,21,0.2,1.0,0.0,1.0,0.8181818181818182,0.9428571428571428
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,regularized_bt,21,0.2,1.0,0.0,1.0,0.8181818181818182,0.9428571428571428
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,exhaustive,21,0.2,1.0,0.0,1.0,0.8181818181818182,1.0
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,initial_bm25,42,0.4,1.0,0.0,0.8181818181818182,1.0,0.7142857142857143
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,sparse_copeland,42,0.4,0.844702407490702,-0.15529759250929798,0.8181818181818182,0.6666666666666666,0.5619047619047619
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,pure_bt_no_prior,42,0.4,0.9896062251871525,-0.010393774812847534,0.6666666666666666,0.5384615384615384,0.8095238095238095
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,fixed_blend,42,0.4,1.0,0.0,0.8181818181818182,0.6666666666666666,0.8666666666666667
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,regularized_bt,42,0.4,1.0,0.0,1.0,0.8181818181818182,0.9428571428571428
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,exhaustive,42,0.4,1.0,0.0,1.0,0.8181818181818182,1.0
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,initial_bm25,63,0.6,1.0,0.0,0.8181818181818182,1.0,0.7142857142857143
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,sparse_copeland,63,0.6,0.8990671370233444,-0.1009328629766556,0.6666666666666666,0.5384615384615384,0.638095238095238
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,pure_bt_no_prior,63,0.6,1.0,0.0,0.8181818181818182,0.6666666666666666,0.9428571428571428
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,fixed_blend,63,0.6,1.0,0.0,0.8181818181818182,0.6666666666666666,0.8666666666666667
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,regularized_bt,63,0.6,1.0,0.0,0.8181818181818182,0.6666666666666666,0.9047619047619048
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,exhaustive,63,0.6,1.0,0.0,1.0,0.8181818181818182,1.0
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,initial_bm25,105,1.0,1.0,0.0,0.8181818181818182,1.0,0.7142857142857143
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,sparse_copeland,105,1.0,1.0,0.0,1.0,0.8181818181818182,1.0
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,pure_bt_no_prior,105,1.0,1.0,0.0,1.0,0.8181818181818182,1.0
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,fixed_blend,105,1.0,1.0,0.0,1.0,0.8181818181818182,1.0
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,regularized_bt,105,1.0,1.0,0.0,1.0,0.8181818181818182,1.0
static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,exhaustive,105,1.0,1.0,0.0,1.0,0.8181818181818182,1.0
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,initial_bm25,0,0.0,0.8539316501572937,0.0,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,sparse_copeland,0,0.0,0.8539316501572937,0.0,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,pure_bt_no_prior,0,0.0,0.8539316501572937,0.0,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,fixed_blend,0,0.0,0.8539316501572937,0.0,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,regularized_bt,0,0.0,0.8539316501572937,0.0,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,exhaustive,0,0.0,1.0,0.14606834984270634,1.0,0.5384615384615384,1.0
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,initial_bm25,1,0.009523809523809525,0.8539316501572937,0.0,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,sparse_copeland,1,0.009523809523809525,0.6992148198508501,-0.15471683030644356,0.5384615384615384,0.8181818181818182,0.2
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,pure_bt_no_prior,1,0.009523809523809525,0.6992148198508501,-0.15471683030644356,0.5384615384615384,0.8181818181818182,0.2
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,fixed_blend,1,0.009523809523809525,0.8539316501572937,0.0,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,regularized_bt,1,0.009523809523809525,0.8539316501572937,0.0,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,exhaustive,1,0.009523809523809525,1.0,0.14606834984270634,1.0,0.5384615384615384,1.0
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,initial_bm25,5,0.047619047619047616,0.8539316501572937,0.0,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,sparse_copeland,5,0.047619047619047616,0.8687949224876582,0.014863272330364552,0.5384615384615384,0.6666666666666666,0.3904761904761905
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,pure_bt_no_prior,5,0.047619047619047616,0.7227265726449519,-0.13120507751234178,0.42857142857142855,0.5384615384615384,0.23809523809523808
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,fixed_blend,5,0.047619047619047616,0.8687949224876582,0.014863272330364552,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,regularized_bt,5,0.047619047619047616,0.8539316501572937,0.0,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,exhaustive,5,0.047619047619047616,1.0,0.14606834984270634,1.0,0.5384615384615384,1.0
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,initial_bm25,10,0.09523809523809523,0.8539316501572937,0.0,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,sparse_copeland,10,0.09523809523809523,0.7607566881222602,-0.0931749620350335,0.6666666666666666,0.5384615384615384,0.580952380952381
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,pure_bt_no_prior,10,0.09523809523809523,0.7469385177900298,-0.10699313236726382,0.6666666666666666,0.3333333333333333,0.37142857142857144
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,fixed_blend,10,0.09523809523809523,0.8687949224876582,0.014863272330364552,0.6666666666666666,0.6666666666666666,0.580952380952381
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,regularized_bt,10,0.09523809523809523,0.8539316501572937,0.0,0.6666666666666666,0.8181818181818182,0.5238095238095238
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,exhaustive,10,0.09523809523809523,1.0,0.14606834984270634,1.0,0.5384615384615384,1.0
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,initial_bm25,21,0.2,0.8539316501572937,0.0,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,sparse_copeland,21,0.2,0.7607566881222602,-0.0931749620350335,0.6666666666666666,0.42857142857142855,0.4666666666666667
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,pure_bt_no_prior,21,0.2,0.9415771611758031,0.08764551101850948,0.6666666666666666,0.42857142857142855,0.5428571428571428
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,fixed_blend,21,0.2,0.9565912771023182,0.1026596269450245,0.8181818181818182,0.6666666666666666,0.6952380952380952
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,regularized_bt,21,0.2,0.975788054854922,0.12185640469762837,0.8181818181818182,0.6666666666666666,0.6952380952380952
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,exhaustive,21,0.2,1.0,0.14606834984270634,1.0,0.5384615384615384,1.0
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,initial_bm25,42,0.4,0.8539316501572937,0.0,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,sparse_copeland,42,0.4,0.9374130297304558,0.08348137957316215,1.0,0.5384615384615384,0.7523809523809524
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,pure_bt_no_prior,42,0.4,1.0,0.14606834984270634,0.8181818181818182,0.6666666666666666,0.8476190476190476
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,fixed_blend,42,0.4,0.9896062251871525,0.1356745750298588,0.8181818181818182,0.6666666666666666,0.8285714285714286
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,regularized_bt,42,0.4,0.975788054854922,0.12185640469762837,0.8181818181818182,0.6666666666666666,0.7523809523809524
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,exhaustive,42,0.4,1.0,0.14606834984270634,1.0,0.5384615384615384,1.0
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,initial_bm25,63,0.6,0.8539316501572937,0.0,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,sparse_copeland,63,0.6,0.9818483242455303,0.1279166740882366,0.8181818181818182,0.5384615384615384,0.7714285714285715
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,pure_bt_no_prior,63,0.6,1.0,0.14606834984270634,0.8181818181818182,0.6666666666666666,0.9047619047619048
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,fixed_blend,63,0.6,1.0,0.14606834984270634,0.8181818181818182,0.6666666666666666,0.8857142857142857
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,regularized_bt,63,0.6,1.0,0.14606834984270634,0.8181818181818182,0.6666666666666666,0.8857142857142857
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,exhaustive,63,0.6,1.0,0.14606834984270634,1.0,0.5384615384615384,1.0
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,initial_bm25,105,1.0,0.8539316501572937,0.0,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,sparse_copeland,105,1.0,1.0,0.14606834984270634,1.0,0.5384615384615384,1.0
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,pure_bt_no_prior,105,1.0,1.0,0.14606834984270634,1.0,0.5384615384615384,1.0
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,fixed_blend,105,1.0,0.9896062251871525,0.1356745750298588,0.8181818181818182,0.6666666666666666,0.9238095238095239
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,regularized_bt,105,1.0,1.0,0.14606834984270634,1.0,0.5384615384615384,1.0
static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,exhaustive,105,1.0,1.0,0.14606834984270634,1.0,0.5384615384615384,1.0
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,initial_bm25,0,0.0,0.9896062251871525,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,sparse_copeland,0,0.0,0.9896062251871525,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,pure_bt_no_prior,0,0.0,0.9896062251871525,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,fixed_blend,0,0.0,0.9896062251871525,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,regularized_bt,0,0.0,0.9896062251871525,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,exhaustive,0,0.0,0.9896062251871525,0.0,1.0,0.5384615384615384,1.0
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,initial_bm25,1,0.009523809523809525,0.9896062251871525,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,sparse_copeland,1,0.009523809523809525,0.8539316501572937,-0.1356745750298588,0.5384615384615384,0.8181818181818182,0.1619047619047619
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,pure_bt_no_prior,1,0.009523809523809525,0.8539316501572937,-0.1356745750298588,0.5384615384615384,0.8181818181818182,0.1619047619047619
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,fixed_blend,1,0.009523809523809525,0.9896062251871525,0.0,0.5384615384615384,1.0,0.4095238095238095
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,regularized_bt,1,0.009523809523809525,0.9896062251871525,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,exhaustive,1,0.009523809523809525,0.9896062251871525,0.0,1.0,0.5384615384615384,1.0
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,initial_bm25,5,0.047619047619047616,0.9896062251871525,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,sparse_copeland,5,0.047619047619047616,0.7227265726449519,-0.2668796525422006,0.42857142857142855,0.5384615384615384,0.02857142857142857
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,pure_bt_no_prior,5,0.047619047619047616,0.7227265726449519,-0.2668796525422006,0.42857142857142855,0.5384615384615384,0.02857142857142857
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,fixed_blend,5,0.047619047619047616,1.0,0.010393774812847534,0.5384615384615384,1.0,0.42857142857142855
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,regularized_bt,5,0.047619047619047616,1.0,0.010393774812847534,0.5384615384615384,1.0,0.42857142857142855
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,exhaustive,5,0.047619047619047616,0.9896062251871525,0.0,1.0,0.5384615384615384,1.0
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,initial_bm25,10,0.09523809523809523,0.9896062251871525,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,sparse_copeland,10,0.09523809523809523,0.7227265726449519,-0.2668796525422006,0.5384615384615384,0.3333333333333333,0.4095238095238095
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,pure_bt_no_prior,10,0.09523809523809523,0.5147714448836774,-0.47483478030347503,0.5384615384615384,0.3333333333333333,0.3904761904761905
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,fixed_blend,10,0.09523809523809523,1.0,0.010393774812847534,0.6666666666666666,0.8181818181818182,0.6
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,regularized_bt,10,0.09523809523809523,1.0,0.010393774812847534,0.5384615384615384,1.0,0.4666666666666667
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,exhaustive,10,0.09523809523809523,0.9896062251871525,0.0,1.0,0.5384615384615384,1.0
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,initial_bm25,21,0.2,0.9896062251871525,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,sparse_copeland,21,0.2,0.8598410759517514,-0.12976514923540106,0.8181818181818182,0.5384615384615384,0.5428571428571428
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,pure_bt_no_prior,21,0.2,0.9318171001351273,-0.05778912505202516,0.8181818181818182,0.42857142857142855,0.6761904761904762
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,fixed_blend,21,0.2,1.0,0.010393774812847534,0.8181818181818182,0.6666666666666666,0.6952380952380952
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,regularized_bt,21,0.2,1.0,0.010393774812847534,0.6666666666666666,0.8181818181818182,0.6190476190476191
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,exhaustive,21,0.2,0.9896062251871525,0.0,1.0,0.5384615384615384,1.0
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,initial_bm25,42,0.4,0.9896062251871525,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,sparse_copeland,42,0.4,0.7962090036840728,-0.1933972215030797,0.8181818181818182,0.42857142857142855,0.6761904761904762
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,pure_bt_no_prior,42,0.4,0.5878590496439919,-0.40174717554316053,0.6666666666666666,0.3333333333333333,0.6
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,fixed_blend,42,0.4,0.9708923176105698,-0.018713907576582645,1.0,0.5384615384615384,0.8476190476190476
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,regularized_bt,42,0.4,1.0,0.010393774812847534,1.0,0.5384615384615384,0.7523809523809524
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,exhaustive,42,0.4,0.9896062251871525,0.0,1.0,0.5384615384615384,1.0
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,initial_bm25,63,0.6,0.9896062251871525,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,sparse_copeland,63,0.6,0.8275263202178935,-0.16207990496925895,0.8181818181818182,0.42857142857142855,0.7523809523809524
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,pure_bt_no_prior,63,0.6,0.8789901909062586,-0.11061603428089384,0.8181818181818182,0.42857142857142855,0.7333333333333333
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,fixed_blend,63,0.6,0.9668342083190152,-0.022772016868137235,0.8181818181818182,0.42857142857142855,0.9047619047619048
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,regularized_bt,63,0.6,0.9708923176105698,-0.018713907576582645,1.0,0.5384615384615384,0.9238095238095239
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,exhaustive,63,0.6,0.9896062251871525,0.0,1.0,0.5384615384615384,1.0
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,initial_bm25,105,1.0,0.9896062251871525,0.0,0.5384615384615384,1.0,0.3904761904761905
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,sparse_copeland,105,1.0,0.9896062251871525,0.0,1.0,0.5384615384615384,1.0
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,pure_bt_no_prior,105,1.0,0.975788054854922,-0.013818170332230428,1.0,0.5384615384615384,0.9619047619047619
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,fixed_blend,105,1.0,1.0,0.010393774812847534,1.0,0.5384615384615384,0.9428571428571428
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,regularized_bt,105,1.0,0.9896062251871525,0.0,0.8181818181818182,0.42857142857142855,0.9809523809523809
static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,exhaustive,105,1.0,0.9896062251871525,0.0,1.0,0.5384615384615384,1.0
static_adjacent,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,initial_bm25,0,0.0,0.8587959739536173,0.0,0.3333333333333333,1.0,-0.009523809523809525
static_adjacent,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,sparse_copeland,0,0.0,0.8587959739536173,0.0,0.3333333333333333,1.0,-0.009523809523809525
static_adjacent,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,pure_bt_no_prior,0,0.0,0.8587959739536173,0.0,0.3333333333333333,1.0,-0.009523809523809525
static_adjacent,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,fixed_blend,0,0.0,0.8587959739536173,0.0,0.3333333333333333,1.0,-0.009523809523809525
static_adjacent,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,regularized_bt,0,0.0,0.8587959739536173,0.0,0.3333333333333333,1.0,-0.009523809523809525
static_adjacent,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,exhaustive,0,0.0,0.9512312000626861,0.09243522610906885,1.0,0.3333333333333333,1.0
static_adjacent,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,initial_bm25,1,0.009523809523809525,0.8587959739536173,0.0,0.3333333333333333,1.0,-0.009523809523809525
static_adjacent,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,sparse_copeland,1,0.009523809523809525,0.9325172924861036,0.07372131853248631,0.42857142857142855,0.8181818181818182,0.23809523809523808
